video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,strength (1 - strong, 0- weak),weak in (Behaviour Be, Bat number Bn),comments,Details on the comment,timestamp_border,led_border
/home/tbeleyur/Documents/horseshoe_bat/video/2018-08-19_cam01_videodata/OrlovaChukaDome_01_20180820_02.00.00-03.00.00[R][@45f1][2].avi,C1_0120-0200,NAN,1,2018-08-16 22:53:00,2,2018-08-16 22:53:10,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"(590.4865253498716, 55.153357631379635, 112.86677643519215, 992.9494364196597)","(383.97048406139305, 765.9496542418619, 405.4819531118234, 166.33361443751062)"
