video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_100,54,2,2018-08-16 22:54:04,17,2018-08-16 22:54:05,16,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_101,54,2,2018-08-16 22:54:10,6,2018-08-16 22:54:11,6,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_102,55,2,2018-08-16 22:55:40,20,2018-08-16 22:55:41,4,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_103,55,2,2018-08-16 22:55:53,23,2018-08-16 22:55:57,1,1,,,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_104,56,2,2018-08-16 22:56:40,20,2018-08-16 22:56:41,16,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_105,57,2,2018-08-16 22:57:03,4,2018-08-16 22:57:03,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_106,57,2,2018-08-16 22:57:03,17,2018-08-16 22:57:04,10,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_107,57,2,2018-08-16 22:57:12,25,2018-08-16 22:57:13,5,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_108,57,2,2018-08-16 22:57:13,12,2018-08-16 22:57:14,6,2,T,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_109,57,2,2018-08-16 22:57:22,17,2018-08-16 22:57:23,4,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_110,57,2,2018-08-16 22:57:25,22,2018-08-16 22:57:26,16,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180816_21.50.31-23.00.00[R][@afd][1],Aditya_2018-08-16_21502300_111,57,2,2018-08-16 22:57:34,3,2018-08-16 22:57:36,15,1,,1.0,,,,Aditya
