video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_1,25,2,2018-08-20 01:25:46,9,2018-08-20 01:25:46,23.0,1.0,,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_2,25,2,2018-08-20 01:25:47,5,2018-08-20 01:25:47,17.0,2.0,P,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_3,25,2,2018-08-20 01:25:47,24,2018-08-20 01:25:48,8.0,1.0,,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_4,27,2,2018-08-20 01:27:20,17,2018-08-20 01:27:24,17.0,1.0,,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_5,33,2,2018-08-20 01:33:06,1,2018-08-20 01:33:09,1.0,1.0,,1.0,The time the shadow exits the cave is taken as the exit time stamp,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_6,34,2,2018-08-20 01:34:20,25,2018-08-20 01:34:32,15.0,1.0,,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_7,34,2,2018-08-20 01:34:32,22,2018-08-20 01:34:35,3.0,2.0,P,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_8,34,2,2018-08-20 01:34:35,23,2018-08-20 01:34:37,2.0,2.0,t,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_9,34,2,2018-08-20 01:34:37,9,2018-08-20 01:34:38,22.0,1.0,,1.0,,,,Aditya
OrlovaChukaDome_02_20180820_01.11.28-02.00.00[R][@42dd][1],Aditya_2018-08-20_0111-0200_10,34,2,2018-08-20 01:34:40,23,2018-08-20 01:34:43,9.0,1.0,,1.0,,,,Aditya
