,Unnamed: 0,audio_file,cf_detection_number,detection_start,detection_stop,duration,num_bats
45,4,matching_annotaudio_Aditya_2018-08-16_21502300_47_hp,4.0,0.328048,0.368136,0.04008800000000001,2
46,2,matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,2.0,0.228588,0.25402399999999997,0.02543599999999996,1
47,3,matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,3.0,0.260488,0.28352,0.023031999999999997,1
48,4,matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,4.0,0.30944,0.331872,0.022432000000000007,1
49,1,matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,1.0,0.07042799999999999,0.089588,0.01916000000000001,1
50,2,matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,2.0,0.196476,0.216072,0.019595999999999975,1
51,3,matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,3.0,0.221696,0.2501,0.028403999999999985,1
52,0,matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,0.0,0.165604,0.179088,0.013483999999999996,1
53,1,matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,1.0,0.231384,0.249164,0.01777999999999999,1
54,2,matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,2.0,0.317592,0.332352,0.014759999999999995,1
55,0,matching_annotaudio_Aditya_2018-08-16_2324_143_hp,0.0,0.102788,0.130216,0.027427999999999994,1
56,1,matching_annotaudio_Aditya_2018-08-16_2324_143_hp,1.0,0.138876,0.165012,0.026135999999999993,1
57,2,matching_annotaudio_Aditya_2018-08-16_2324_143_hp,2.0,0.192716,0.21731199999999998,0.02459599999999998,1
58,3,matching_annotaudio_Aditya_2018-08-16_2324_143_hp,3.0,0.225652,0.25824400000000003,0.03259200000000004,1
59,4,matching_annotaudio_Aditya_2018-08-16_2324_143_hp,4.0,0.363344,0.37919200000000003,0.01584800000000003,1
60,0,matching_annotaudio_Aditya_2018-08-16_2324_154_hp,0.0,0.03468,0.053812,0.019131999999999996,1
61,1,matching_annotaudio_Aditya_2018-08-16_2324_154_hp,1.0,0.0605,0.074724,0.014224,1
62,2,matching_annotaudio_Aditya_2018-08-16_2324_154_hp,2.0,0.11264400000000001,0.143744,0.031100000000000003,1
63,0,matching_annotaudio_Aditya_2018-08-16_2324_159_hp,0.0,0.041504,0.059572,0.018068,1
64,4,matching_annotaudio_Aditya_2018-08-16_2324_159_hp,4.0,0.25242,0.271124,0.018704,1
65,5,matching_annotaudio_Aditya_2018-08-16_2324_159_hp,5.0,0.278408,0.29408,0.01567200000000002,1
66,0,matching_annotaudio_Aditya_2018-08-16_2324_180_hp,0.0,0.07595199999999999,0.10344,0.027488000000000012,1
67,1,matching_annotaudio_Aditya_2018-08-16_2324_180_hp,1.0,0.193204,0.2118,0.018596,1
68,2,matching_annotaudio_Aditya_2018-08-16_2324_180_hp,2.0,0.220796,0.2333,0.012504000000000015,1
69,0,matching_annotaudio_Aditya_2018-08-16_2324_196_hp,0.0,0.20911999999999997,0.22543600000000003,0.016316000000000053,1
70,1,matching_annotaudio_Aditya_2018-08-16_2324_196_hp,1.0,0.297984,0.31454,0.01655599999999996,1
71,1,matching_annotaudio_Aditya_2018-08-16_2324_20_hp,1.0,0.070548,0.084344,0.013796000000000003,2
72,5,matching_annotaudio_Aditya_2018-08-16_2324_20_hp,5.0,0.23396,0.24998800000000002,0.016028000000000014,2
73,6,matching_annotaudio_Aditya_2018-08-16_2324_20_hp,6.0,0.256036,0.27671599999999996,0.020679999999999976,2
74,7,matching_annotaudio_Aditya_2018-08-16_2324_20_hp,7.0,0.321696,0.358952,0.03725600000000001,2
75,0,matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.0,0.016804,0.032436,0.015632,2
76,3,matching_annotaudio_Aditya_2018-08-16_2324_207_hp,3.0,0.23696799999999998,0.252696,0.015727999999999992,2
77,3,matching_annotaudio_Aditya_2018-08-16_2324_211_hp,3.0,0.229584,0.24888400000000002,0.01930000000000001,1
78,4,matching_annotaudio_Aditya_2018-08-16_2324_211_hp,4.0,0.255416,0.271312,0.01589600000000002,1
79,6,matching_annotaudio_Aditya_2018-08-16_2324_211_hp,6.0,0.325996,0.344204,0.018208000000000002,1
80,7,matching_annotaudio_Aditya_2018-08-16_2324_211_hp,7.0,0.35112,0.36991999999999997,0.018799999999999983,1
81,8,matching_annotaudio_Aditya_2018-08-16_2324_211_hp,8.0,0.40628000000000003,0.42698400000000003,0.020704,1
82,3,matching_annotaudio_Aditya_2018-08-16_2324_22_hp,3.0,0.146808,0.191776,0.04496800000000001,2
83,4,matching_annotaudio_Aditya_2018-08-16_2324_22_hp,4.0,0.226652,0.267156,0.04050400000000001,2
84,1,matching_annotaudio_Aditya_2018-08-16_2324_223_hp,1.0,0.043144,0.06639600000000001,0.02325200000000001,2
85,3,matching_annotaudio_Aditya_2018-08-16_2324_223_hp,3.0,0.13636800000000002,0.16028,0.02391199999999999,2
86,5,matching_annotaudio_Aditya_2018-08-16_2324_223_hp,5.0,0.304356,0.32263200000000003,0.018276000000000014,2
87,1,matching_annotaudio_Aditya_2018-08-16_2324_23_hp,1.0,0.04888,0.087048,0.038168,2
88,3,matching_annotaudio_Aditya_2018-08-16_2324_23_hp,3.0,0.21742399999999998,0.26079600000000003,0.04337200000000005,2
89,0,matching_annotaudio_Aditya_2018-08-16_2324_236_hp,0.0,0.23056,0.250488,0.019928,1
90,1,matching_annotaudio_Aditya_2018-08-16_2324_236_hp,1.0,0.25842800000000005,0.281348,0.02291999999999994,1
91,2,matching_annotaudio_Aditya_2018-08-16_2324_248_hp,2.0,0.22478,0.254012,0.029232000000000008,1
92,4,matching_annotaudio_Aditya_2018-08-16_2324_248_hp,4.0,0.31202399999999997,0.335284,0.02326000000000006,1
93,0,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,0.0,0.009676,0.032228,0.022552,1
94,1,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,1.0,0.058724,0.080316,0.021592,1
95,2,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,2.0,0.08665199999999999,0.10921600000000001,0.022564000000000015,1
96,3,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,3.0,0.13592,0.15495599999999998,0.01903599999999997,1
97,4,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,4.0,0.163044,0.18507200000000001,0.02202800000000002,1
98,5,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,5.0,0.21652800000000003,0.23546399999999998,0.018935999999999953,1
99,6,matching_annotaudio_Aditya_2018-08-16_2324_256_hp,6.0,0.241564,0.26645599999999997,0.02489199999999997,1
100,4,matching_annotaudio_Aditya_2018-08-16_2324_28_hp,4.0,0.22366799999999998,0.2662,0.042532000000000014,2
101,5,matching_annotaudio_Aditya_2018-08-16_2324_28_hp,5.0,0.299272,0.33816399999999996,0.03889199999999998,2
102,1,matching_annotaudio_Aditya_2018-08-16_2324_287_hp,1.0,0.199044,0.223552,0.024508000000000002,1
103,2,matching_annotaudio_Aditya_2018-08-16_2324_287_hp,2.0,0.22948400000000002,0.247608,0.018123999999999973,1
104,3,matching_annotaudio_Aditya_2018-08-16_2324_287_hp,3.0,0.26821999999999996,0.287468,0.019248000000000043,1
105,2,matching_annotaudio_Aditya_2018-08-16_2324_30_hp,2.0,0.22441999999999998,0.255424,0.031004000000000004,1
106,3,matching_annotaudio_Aditya_2018-08-16_2324_30_hp,3.0,0.26394,0.283468,0.01952799999999999,1
107,0,matching_annotaudio_Aditya_2018-08-16_2324_61_hp,0.0,0.035724,0.06116799999999999,0.025443999999999994,1
108,1,matching_annotaudio_Aditya_2018-08-16_2324_61_hp,1.0,0.211048,0.232068,0.021019999999999983,1
109,2,matching_annotaudio_Aditya_2018-08-16_2324_61_hp,2.0,0.23852800000000002,0.262788,0.024260000000000004,1
110,3,matching_annotaudio_Aditya_2018-08-16_2324_69_hp,3.0,0.226372,0.254612,0.028240000000000015,1
111,4,matching_annotaudio_Aditya_2018-08-16_2324_69_hp,4.0,0.261552,0.27678800000000003,0.015236000000000027,1
112,5,matching_annotaudio_Aditya_2018-08-16_2324_69_hp,5.0,0.310616,0.332884,0.02226800000000001,1
113,6,matching_annotaudio_Aditya_2018-08-16_2324_69_hp,6.0,0.338704,0.363692,0.02498800000000001,1
114,3,matching_annotaudio_Aditya_2018-08-16_2324_7_hp,3.0,0.210972,0.226944,0.015972000000000014,2
115,4,matching_annotaudio_Aditya_2018-08-16_2324_7_hp,4.0,0.23231999999999997,0.26366,0.031340000000000034,2
116,2,matching_annotaudio_Aditya_2018-08-16_2324_85_hp,2.0,0.20528000000000002,0.22523200000000002,0.019951999999999998,1
117,3,matching_annotaudio_Aditya_2018-08-16_2324_85_hp,3.0,0.23112800000000003,0.2596,0.02847199999999997,1
118,0,matching_annotaudio_Aditya_2018-08-16_2324_90_hp,0.0,0.16584000000000002,0.181728,0.015887999999999985,1
119,2,matching_annotaudio_Aditya_2018-08-16_2324_90_hp,2.0,0.23546,0.24986799999999998,0.014407999999999976,1
120,3,matching_annotaudio_Aditya_2018-08-16_2324_90_hp,3.0,0.25604,0.271652,0.015612000000000015,1
121,4,matching_annotaudio_Aditya_2018-08-16_2324_90_hp,4.0,0.277972,0.291512,0.013539999999999996,1
122,7,matching_annotaudio_Aditya_2018-08-16_2324_90_hp,7.0,0.42445200000000005,0.445312,0.020859999999999934,1
123,1,matching_annotaudio_Aditya_2018-08-16_2324_91_hp,1.0,0.212108,0.255416,0.043307999999999985,1
124,2,matching_annotaudio_Aditya_2018-08-16_2324_91_hp,2.0,0.34318000000000004,0.36541999999999997,0.022239999999999926,1
125,0,matching_annotaudio_Aditya_2018-08-16_2324_94_hp,0.0,0.019844,0.039792,0.019948,1
126,2,matching_annotaudio_Aditya_2018-08-16_2324_94_hp,2.0,0.22214,0.242508,0.020367999999999997,1
127,4,matching_annotaudio_Aditya_2018-08-16_2324_94_hp,4.0,0.302544,0.319956,0.01741200000000004,1
128,5,matching_annotaudio_Aditya_2018-08-16_2324_94_hp,5.0,0.32813600000000004,0.343912,0.015775999999999957,1
129,0,matching_annotaudio_Aditya_2018-08-17_01_13_hp,0.0,0.070712,0.08866,0.017948000000000006,1
130,1,matching_annotaudio_Aditya_2018-08-17_01_13_hp,1.0,0.13489600000000002,0.149052,0.014155999999999974,1
131,0,matching_annotaudio_Aditya_2018-08-17_01_33_hp,0.0,0.048972,0.063476,0.014504000000000003,1
132,1,matching_annotaudio_Aditya_2018-08-17_01_33_hp,1.0,0.19446,0.206368,0.011908000000000002,1
133,2,matching_annotaudio_Aditya_2018-08-17_01_33_hp,2.0,0.21637199999999998,0.23097199999999998,0.014600000000000002,1
134,0,matching_annotaudio_Aditya_2018-08-17_01_34_hp,0.0,0.028364,0.04214,0.013775999999999997,1
135,1,matching_annotaudio_Aditya_2018-08-17_01_34_hp,1.0,0.048516000000000004,0.0613,0.012783999999999997,1
136,0,matching_annotaudio_Aditya_2018-08-17_01_39_hp,0.0,0.041384,0.056308000000000004,0.014924000000000007,2
137,2,matching_annotaudio_Aditya_2018-08-17_01_39_hp,2.0,0.217572,0.22974,0.012168000000000012,2
138,3,matching_annotaudio_Aditya_2018-08-17_01_39_hp,3.0,0.258992,0.281936,0.02294400000000002,2
139,4,matching_annotaudio_Aditya_2018-08-17_01_39_hp,4.0,0.317252,0.33207600000000004,0.01482400000000006,2
140,5,matching_annotaudio_Aditya_2018-08-17_01_39_hp,5.0,0.339044,0.355172,0.016127999999999976,2
141,0,matching_annotaudio_Aditya_2018-08-17_01_40_hp,0.0,0.007256,0.017963999999999997,0.010707999999999997,2
142,1,matching_annotaudio_Aditya_2018-08-17_01_40_hp,1.0,0.111364,0.12365999999999999,0.012295999999999987,2
143,2,matching_annotaudio_Aditya_2018-08-17_01_40_hp,2.0,0.12976400000000002,0.150728,0.020963999999999983,2
144,1,matching_annotaudio_Aditya_2018-08-17_01_46_hp,1.0,0.16814,0.18374000000000001,0.015600000000000003,2
145,2,matching_annotaudio_Aditya_2018-08-17_01_46_hp,2.0,0.21395999999999998,0.240788,0.02682800000000002,2
146,3,matching_annotaudio_Aditya_2018-08-17_01_46_hp,3.0,0.24807600000000002,0.27,0.021924,2
147,4,matching_annotaudio_Aditya_2018-08-17_01_46_hp,4.0,0.30216,0.351688,0.049528000000000016,2
148,5,matching_annotaudio_Aditya_2018-08-17_01_46_hp,5.0,0.35843200000000003,0.377132,0.018699999999999994,2
149,3,matching_annotaudio_Aditya_2018-08-17_01_58_hp,3.0,0.21536,0.25753200000000004,0.04217200000000004,1
150,4,matching_annotaudio_Aditya_2018-08-17_01_58_hp,4.0,0.28558,0.330344,0.044764000000000026,1
151,5,matching_annotaudio_Aditya_2018-08-17_01_58_hp,5.0,0.355444,0.386676,0.031232000000000038,1
152,6,matching_annotaudio_Aditya_2018-08-17_01_58_hp,6.0,0.392904,0.41118000000000005,0.01827600000000007,1
153,0,matching_annotaudio_Aditya_2018-08-17_01_75_hp,0.0,0.03488,0.052888,0.018007999999999996,2
154,2,matching_annotaudio_Aditya_2018-08-17_01_75_hp,2.0,0.078324,0.08966,0.011335999999999999,2
155,0,matching_annotaudio_Aditya_2018-08-17_01_80_hp,0.0,0.053784000000000005,0.073692,0.019907999999999988,1
156,1,matching_annotaudio_Aditya_2018-08-17_01_80_hp,1.0,0.080028,0.104316,0.024288000000000004,1
157,2,matching_annotaudio_Aditya_2018-08-17_01_80_hp,2.0,0.11150399999999999,0.130968,0.01946400000000001,1
158,3,matching_annotaudio_Aditya_2018-08-17_01_80_hp,3.0,0.16055999999999998,0.178948,0.018388000000000015,1
159,2,matching_annotaudio_Aditya_2018-08-17_01_81_hp,2.0,0.11463599999999999,0.136544,0.02190800000000001,1
160,3,matching_annotaudio_Aditya_2018-08-17_01_81_hp,3.0,0.144536,0.15944,0.014904,1
161,5,matching_annotaudio_Aditya_2018-08-17_01_81_hp,5.0,0.432892,0.446004,0.013112000000000013,1
162,0,matching_annotaudio_Aditya_2018-08-17_01_82_hp,0.0,0.010920000000000001,0.028631999999999998,0.017712,1
163,1,matching_annotaudio_Aditya_2018-08-17_01_82_hp,1.0,0.034704,0.067788,0.033084,1
164,0,matching_annotaudio_Aditya_2018-08-17_01_83_hp,0.0,0.048204000000000004,0.068536,0.020331999999999996,1
