,ifm_peak_frequency,ifm_stop,ifm_peak_freq_resolution,ifm_rms,ifm_region_id,ifm_peak_amplitude,ifm_start,ifm_terminal_frequency,ifm_duration,cf_peak_frequency,cf_stop,cf_peak_freq_resolution,cf_rms,cf_region_id,cf_peak_amplitude,cf_start,cf_terminal_frequency,cf_duration,tfm_peak_frequency,tfm_stop,tfm_peak_freq_resolution,tfm_rms,tfm_region_id,tfm_peak_amplitude,tfm_start,tfm_terminal_frequency,tfm_duration,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db
42,105828.22085889573,0.0013599999999999999,3048.7804878048787,0.013838554987143243,fm1,0.027984619140625,0.000708,99693.25153374234,0.0006519999999999999,106206.55412115193,0.0215,99.28514694201748,0.029142383027777632,cf1,0.062469482421875,0.0013599999999999999,106007.94438927507,0.02014,103316.32653061225,0.022284,2525.252525252525,0.009671592996396307,fm2,0.02001953125,0.0215,100765.30612244901,0.000784,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,-10,Aditya_2018-08-16_2324_202,1,,,,-13.19208515501,-9.071576984732845,-28.18518075392605,-25.618653028940628,-33.16078538724416,-37.281293557521316,-24.089208402511314,-16.62466279641675
43,102707.00636942674,0.0035,793.6507936507936,0.03374308027927146,fm1,0.073638916015625,0.0009880000000000002,90366.24203821656,0.002512,104347.23726977248,0.018268,135.35462912831622,0.06312979395404943,cf1,0.1307373046875,0.0035,104144.09534127844,0.014768,92134.83146067416,0.021828,560.5381165919282,0.0375061474864014,fm2,0.091949462890625,0.018268,88202.24719101124,0.0035600000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,-10,Aditya_2018-08-16_2324_207,2,,,,-4.992095888967569,-4.897175005711244,-24.06121971178252,-21.304016532807136,-31.175803870805137,-31.27072475406146,-26.278628865093893,-20.977577251467274
44,97415.50695825051,0.002684,992.0634920634919,0.031144514421667182,fm1,0.079315185546875,0.000672,92445.32803180914,0.002012,104533.33333333334,0.017684000000000002,133.26226012793177,0.07471867418006135,cf1,0.15155029296875,0.002684,104333.33333333334,0.015,104082.99866131194,0.020672,668.4491978609626,0.025966199187679364,fm2,0.074371337890625,0.017684000000000002,90361.44578313254,0.0029879999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,-10,Aditya_2018-08-16_2324_208,2,,,,-11.016965695644958,0.7375171436012479,-42.70477386496224,-28.00344687127633,-37.220626010037435,-48.97510884928364,-37.95814315363869,-31.629135422569515
45,105432.78084714546,0.0027600000000000003,919.1176470588236,0.03652832678768919,fm1,0.08099365234375,0.000588,89318.60036832411,0.002172,107490.07936507938,0.02292,99.16699722332407,0.06172396251954359,cf1,0.13623046875,0.0027600000000000003,107142.85714285717,0.02016,105978.26086956523,0.02476,1082.2510822510824,0.0249524691726542,fm2,0.060333251953125,0.02292,88043.47826086957,0.0018399999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,-10,Aditya_2018-08-16_2324_211,1,,,,-9.218235917529473,-9.73130333331895,-13.947121316261642,-16.193434442622404,-20.68670374738142,-20.17363633159194,-10.955400414062469,-5.430883294843931
46,103429.20353982301,0.002688,1101.3215859030836,0.021699379295280943,fm1,0.05743408203125,0.00088,100110.61946902657,0.001808,106192.9908785406,0.044348,48.00307219662058,0.051340845369756666,cf1,0.123565673828125,0.002688,105880.9409505521,0.04166,102810.65088757397,0.0457,1470.5882352941173,0.009228308281137184,fm2,0.02117919921875,0.044348,92455.62130177516,0.001352,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,-10,Aditya_2018-08-16_2324_212,1,,,,,-0.8207451867932652,,-24.073921478079274,-30.82768644412813,,-30.006941257334866,-23.119878296774626
47,103960.39603960396,0.001468,1644.7368421052633,0.028259973007797774,fm1,0.057861328125,0.000256,100660.06600660064,0.001212,106412.31900712481,0.018872,114.88970588235294,0.051592659277359516,cf1,0.099212646484375,0.001468,106297.402895886,0.017404,100484.26150121068,0.020524,1207.729468599034,0.05121179791814615,fm2,0.11785888671875,0.018872,94430.9927360775,0.001652,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,-10,Aditya_2018-08-16_2324_218,3,,,,,-8.485013141218738,,-25.17464377964462,-31.899094696848678,,-23.414081555629945,-17.22932055171298
48,106088.56088560887,0.0019760000000000003,1838.235294117647,0.02460004978899365,fm1,0.0478515625,0.000892,98708.48708487084,0.001084,106105.11273420134,0.027168,79.36507936507937,0.05640675939940741,cf1,0.105224609375,0.0019760000000000003,105946.33216894252,0.025192,99734.04255319151,0.02792,2631.578947368421,0.025402833408030904,fm2,0.047821044921875,0.027168,97074.4680851064,0.000752,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,-10,Aditya_2018-08-16_2324_219,2,,,,-7.369566104469084,-7.545411990467931,-37.539213560101615,-36.904081637711876,-44.67213585465799,-44.49628996865914,-37.126723864190055,-29.985051628945577
49,103046.59498207882,0.001704,1785.7142857142858,0.051098316651551054,fm1,0.102264404296875,0.000588,98566.3082437276,0.001116,105044.95504495504,0.021724,99.88014382740712,0.12062337513606858,cf1,0.218414306640625,0.001704,105044.95504495504,0.02002,103960.39603960396,0.022936,1644.7368421052633,0.05512103735219512,fm2,0.099822998046875,0.021724,96534.65346534655,0.001212,segment_matching_annotaudio_Aditya_2018-08-16_2324_22_hp,-10,Aditya_2018-08-16_2324_22,2,,,,-8.83648804332211,1.99307025359199,-18.82374210505382,-7.419382681139368,-12.404561235337699,-23.234119532251803,-14.39763148892969,-6.7168140246703505
50,101083.03249097473,0.003148,899.2805755395682,0.08351274949747227,fm1,0.211395263671875,0.000932,91155.2346570397,0.002216,104278.38657029613,0.020304,116.55011655011656,0.19848683659683572,cf1,0.362152099609375,0.003148,104278.38657029613,0.017156,101529.90264255911,0.023180000000000003,694.4444444444445,0.08706620343560906,fm2,0.2000732421875,0.020304,87969.40194714883,0.002876,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,-10,Aditya_2018-08-16_2324_223,2,,,,-7.9283889049251535,-2.7219196522336024,-36.68417395168262,-30.78199911912889,-37.92022391321295,-43.126693165904506,-35.19830426097935,-28.960141843666744
51,106308.41121495329,0.000992,2314.8148148148152,0.012751232107967128,fm1,0.025848388671875,0.000136,102803.73831775703,0.0008560000000000001,106549.43229022431,0.015436000000000002,138.42746400885937,0.026127307227427853,cf1,0.04608154296875,0.000992,106410.96649127667,0.014444,106382.97872340426,0.01694,1322.7513227513227,0.011503071194683495,fm2,0.026885986328125,0.015436000000000002,96409.57446808512,0.001504,segment_matching_annotaudio_Aditya_2018-08-16_2324_23_hp,-10,Aditya_2018-08-16_2324_23,2,,,,,-2.8148292511842072,,-34.36364788258003,-40.29324444794875,,-37.47841519676455,-31.399626996557966
52,100110.61946902657,0.002724,1101.3215859030836,0.025249906737328437,fm1,0.06964111328125,0.000916,97345.13274336283,0.001808,102993.6974789916,0.021764,104.99790004199915,0.07451076557689966,cf1,0.14117431640625,0.002724,102731.09243697481,0.01904,103075.1708428246,0.02352,1136.3636363636365,0.02376992012041257,fm2,0.067047119140625,0.021764,97949.8861047836,0.001756,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,-10,Aditya_2018-08-16_2324_236,1,,,,,-7.70349801877156,,-26.341356099028474,-33.281944900328796,,-25.578446881557237,-19.467435772481846
53,104508.19672131148,0.001276,2032.520325203252,0.024099640380277308,fm1,0.054229736328125,0.0003,101434.4262295082,0.000976,107008.42444882596,0.023592,89.60573476702507,0.05154493931180189,cf1,0.105072021484375,0.001276,106829.18085678435,0.022316,104395.60439560443,0.024319999999999998,2717.391304347826,0.012148026398791941,fm2,0.0269775390625,0.023592,103021.97802197805,0.000728,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,-10,Aditya_2018-08-16_2324_248,1,,,,-6.538973030791908,-8.17095335419578,-17.64367047608587,-18.443277358785213,-25.659099079339075,-24.02711875593521,-17.4881457251433,-12.03695970461121
54,106194.69026548672,0.0014320000000000001,1470.5882352941173,0.07524650265168024,fm1,0.146728515625,7.6e-05,94395.2802359882,0.001356,107182.8619434332,0.015716,139.97760358342666,0.062463662291694325,cf1,0.116424560546875,0.0014320000000000001,107182.8619434332,0.014284,106349.20634920636,0.016975999999999998,1582.2784810126584,0.05859821004897685,fm2,0.13702392578125,0.015716,92063.49206349207,0.00126,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,-10,Aditya_2018-08-16_2324_255,1,,,,-6.468686364492402,-9.580540997464356,-31.061611985793935,-33.97092191168115,-40.290039758120166,-37.17818512514821,-30.709498760655805,-24.086641845944246
55,105263.15789473684,0.002224,1633.9869281045749,0.048381338531726464,fm1,0.1163330078125,0.001008,103618.4210526316,0.001216,107357.19048677484,0.02022,111.11111111111113,0.11626816982479775,cf1,0.197418212890625,0.002224,107246.05467881751,0.017996,104385.9649122807,0.02136,1748.2517482517483,0.05571209199456953,fm2,0.121826171875,0.02022,103508.77192982456,0.00114,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,-10,Aditya_2018-08-16_2324_256,1,,,,-5.4409929336334955,-4.52263829563741,-22.65785226101864,-20.729016065727215,-28.517950858453673,-29.43630549644976,-23.995312562816263,-17.672009455997998
56,105263.15789473684,0.0009400000000000001,6410.25641025641,0.009528390539397405,fm1,0.018218994140625,0.0006360000000000001,98684.2105263158,0.000304,105616.60561660561,0.014044,152.5320317266626,0.0565402767491481,cf1,0.106109619140625,0.0009400000000000001,105387.66788766788,0.013104,104810.99656357386,0.015208000000000001,1712.3287671232874,0.023712670204888646,fm2,0.047119140625,0.014044,99656.35738831617,0.001164,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,,-7.600951859632682,-9.180415456796943,-22.01287310917411,-22.571888115499874,-31.711832314784424,-30.132368717620164,-22.531416857987484,-16.388864394823447
57,104007.63358778627,0.001864,1893.939393939394,0.0142291757459599,fm1,0.0250244140625,0.000816,94465.64885496184,0.001048,106860.21158039248,0.051396000000000004,40.37467700258397,0.0623762169692912,cf1,0.120361328125,0.001864,106799.64467415004,0.049532,102343.75,0.052676,1552.7950310559006,0.041192077735362966,fm2,0.077178955078125,0.051396000000000004,94531.25,0.00128,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,,-4.556480388988271,-7.866805423184563,-21.830980328626026,-24.388865312920913,-32.05772944570184,-28.747404411505542,-24.190924022517276,-17.314514980603914
58,,,,,,,,,,106650.24630541872,0.012376,164.14970453053184,0.03756218550531112,cf1,0.077880859375,0.000196,106239.73727422002,0.01218,93890.13452914797,0.015944,559.2841163310962,0.06080837391974552,fm1,0.14471435546875,0.012376,90526.9058295964,0.003568,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,,-7.480314085226332,-14.906818425377393,-24.816606317369597,-33.48180929009726,-40.69755811708813,-33.271053776937066,-25.790739691710737,-18.16204316382609
59,,,,,,,,,,106258.54473644236,0.027544,75.94167679222356,0.03561529779960817,cf1,0.070556640625,0.001212,106106.63831080057,0.026331999999999998,103143.4184675835,0.029580000000000002,980.3921568627452,0.007877647803906051,fm1,0.01971435546875,0.027544,90864.44007858547,0.002036,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,,-5.228323418007534,-0.06435781012739097,-24.75223203915341,-18.57275331032684,-25.812599538097004,-30.976565145977144,-25.748241727969614,-20.068659309271823
60,100313.47962382443,0.001464,1562.5,0.0068634366716020245,fm1,0.0157470703125,0.000188,94827.58620689657,0.001276,103439.15343915344,0.016584,132.20518244315178,0.019580073130694958,cf1,0.037841796875,0.001464,103306.87830687832,0.015119999999999998,102247.19101123596,0.018364,1121.0762331838564,0.007612595620686772,fm2,0.02105712890625,0.016584,98314.60674157305,0.0017800000000000001,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,,-7.2079032777195495,-6.928979797158758,-26.402077532225967,-26.407618769822555,-31.902356797645346,-32.18128027820614,-24.97337700048659,-19.557653556140856
61,107902.73556231004,0.0017079999999999999,,0.03376759690533505,fm1,0.069427490234375,0.000392,94984.80243161095,,109316.87521136287,0.025363999999999998,,0.08648111176459737,cf1,0.168365478515625,0.0017079999999999999,109274.60263780858,,106382.97872340426,0.026680000000000002,,0.05259042821115992,fm2,0.12420654296875,0.025363999999999998,104103.3434650456,,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152,-7.460497658739406,-6.802281880143719,-19.805510142488927,-20.015387816694727,-25.1736523560816,-25.831868134677286,-18.37137047593788,-13.214378354915514
62,104231.97492163008,0.001704,1562.5,0.02022880851271157,fm1,0.038818359375,0.00042800000000000005,97178.68338557992,0.001276,104896.31907927373,0.04202,49.6031746031746,0.03638625348459525,cf1,0.097686767578125,0.001704,104846.71098323246,0.040316000000000005,103260.8695652174,0.042756,2688.1720430107525,0.009700250268186328,fm2,0.020416259765625,0.04202,99184.78260869565,0.000736,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,,-7.519578558857538,-7.157642058571346,-13.498094946457584,-13.97621980122513,-21.20300785501874,-21.564944355304934,-14.045365796447395,-8.822179851892814
63,103693.18181818182,0.0015119999999999999,2808.9887640449438,0.059483357944858574,fm1,0.139434814453125,0.000808,100852.27272727274,0.000704,106572.89694346767,0.0163,135.2082206598161,0.16252222796628527,cf1,0.326690673828125,0.0015119999999999999,106370.02975385447,0.014787999999999999,97098.21428571428,0.018092,1111.111111111111,0.11637237984170146,fm2,0.245208740234375,0.0163,88727.67857142858,0.0017920000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,,-6.230850018434379,-7.1256168876000725,-31.75133049258022,-31.4094805309534,-38.78372384539277,-37.88895697622708,-31.658106957792697,-26.729459753330968
64,103715.17027863776,0.001452,1543.20987654321,0.18404905107717348,fm1,0.387359619140625,0.00016,97523.21981424149,0.001292,106360.57287278851,0.015696,140.37057832678272,0.4812002251735678,cf1,0.854888916015625,0.001452,106149.95787700084,0.014244,106308.41121495329,0.016552,2314.8148148148152,0.21058445300956607,fm2,0.415863037109375,0.015696,101635.5140186916,0.0008560000000000001,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,,-6.719596974415135,-8.498093460477326,-28.55337034300351,-31.253149838312517,-38.01733330510216,-36.23883681903997,-29.519239844624835,-21.57938479900446
65,98017.62114537445,0.002436,1096.4912280701753,0.010471460399873098,fm1,0.020721435546875,0.00062,96365.63876651984,0.001816,107976.92740574,0.016652,140.607424071991,0.016400033811542217,cf1,0.034942626953125,0.002436,107695.55430500844,0.014216,107578.39721254355,0.018948,868.0555555555555,0.012896100010739242,fm2,0.03936767578125,0.016652,90156.79442508712,0.0022960000000000003,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,,-9.367211324775244,-9.543612417408756,-30.370013729286732,-32.19308109183699,-39.13918872099877,-38.96278762836526,-29.59557630359001,-22.814031778992284
66,106236.7864693446,0.003084,1054.8523206751054,0.02684472998607746,fm1,0.066497802734375,0.001192,94080.33826638476,0.0018920000000000002,107880.57628883877,0.026128,86.7754251995835,0.05009715649477951,cf1,0.0972900390625,0.003084,107620.20482555113,0.023044,106310.67961165051,0.028188,968.9922480620157,0.017092979926435367,fm2,0.04656982421875,0.026128,90291.26213592234,0.00206,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,,-9.399184946369989,-9.92382606805412,-23.142685897550443,-23.472397560784152,-32.47944555460116,-31.954804432917033,-22.555619486547045,-17.004886130502346
67,100220.26431718064,0.002464,1096.4912280701753,0.0190763789063178,fm1,0.0469970703125,0.000648,90308.37004405288,0.001816,103157.57204169221,0.028560000000000002,76.61661048115229,0.0468981302098035,cf1,0.103240966796875,0.002464,103080.93194359288,0.026095999999999998,100251.677852349,0.030944,836.1204013377927,0.02256493446336548,fm2,0.06341552734375,0.028560000000000002,96476.5100671141,0.002384,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,,-4.554358498039871,-7.959674942708236,-23.897765095289625,-28.405611670559257,-33.23330567672276,-29.827989232054392,-25.273630734014517,-16.857806143928844
68,104910.71428571428,0.0018239999999999999,2212.389380530973,0.010832860208609563,fm1,0.0250244140625,0.0009279999999999999,100446.42857142858,0.0008960000000000001,105980.36683027641,0.017308,129.13223140495867,0.031079471393371118,cf1,0.0550537109375,0.0018239999999999999,105851.20123998966,0.015484,90425.53191489364,0.018812,1322.7513227513227,0.029182595708890417,fm2,0.074981689453125,0.017308,85771.2765957447,0.001504,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,,-6.603509412728639,-12.55360611239421,-25.315250143088328,-31.379953398932898,-38.309885459808385,-32.35978876014282,-25.75627934741418,-19.570258245100888
69,105603.44827586207,0.002748,1072.961373390558,0.09544366419998476,fm1,0.17901611328125,0.000892,93750.0,0.0018559999999999998,107449.6644295302,0.017648,134.19216317767044,0.15273837858473402,cf1,0.292572021484375,0.002748,107248.322147651,0.0149,104253.11203319502,0.019576,1033.0578512396694,0.10902036892592708,fm2,0.182159423828125,0.017648,88692.94605809129,0.001928,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,,-8.6946272491916,-0.9438713384248681,-35.95558863914911,-26.9981771647469,-33.494874310831335,-41.24563022159806,-32.551002972406465,-26.63790802681713
70,103632.47863247864,0.001912,2118.64406779661,0.02093708775352078,fm1,0.041290283203125,0.000976,98290.59829059828,0.000936,105096.8262506724,0.046528,44.81893151667264,0.05795761989844232,cf1,0.1185302734375,0.001912,105051.99928276852,0.044616,103932.58426966293,0.04724,2777.777777777778,0.02183422086150021,fm2,0.0389404296875,0.046528,95505.61797752806,0.000712,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,,1.6171775140625937,-0.5548618693504639,-16.669709519300696,-17.264071879127897,-24.64231299626784,-22.470273612854786,-24.08745112691738,-18.679107853376372
71,106617.64705882351,0.0012720000000000001,1824.8175182481752,0.03464207263768825,fm1,0.057769775390625,0.000184,98345.58823529413,0.001088,108102.96245525856,0.053796000000000004,38.074931465123356,0.13096219327607628,cf1,0.32818603515625,0.0012720000000000001,108083.9235397152,0.052524,107594.93670886077,0.054112,6250.0,0.015431800902922716,fm2,0.024932861328125,0.053796000000000004,101265.82278481014,0.00031600000000000004,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,,-7.615659135845697,-6.390227394625764,-18.68594085986858,-18.28518804688769,-25.081010668671638,-26.306442409891567,-18.690783274045874,-14.092255676384593
72,102189.7810218978,0.001472,3623.1884057971015,0.005698529035474203,fm1,0.01275634765625,0.000924,100364.96350364963,0.0005480000000000001,103915.90434922164,0.026396,80.23106546854942,0.03491712785044865,cf1,0.073699951171875,0.001472,103915.90434922164,0.024924,101162.79069767443,0.028116000000000002,1157.4074074074076,0.01528443024675532,fm2,0.037384033203125,0.026396,97674.41860465117,0.00172,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,,-8.327568908965615,-10.746602428861074,-18.860861348033243,-18.9191796122187,-27.79017224670206,-25.371138726806603,-17.04356981784099,-10.852912252462804
73,104166.66666666669,0.002132,1336.8983957219252,0.08025630425967077,fm1,0.1763916015625,0.000644,98118.27956989247,0.0014880000000000002,105911.98303287383,0.01722,132.48542660307365,0.13073280744878113,cf1,0.251495361328125,0.002132,105713.1495227996,0.015087999999999999,103950.10395010396,0.019144,1037.344398340249,0.05598616631876358,fm2,0.130645751953125,0.01722,94074.84407484408,0.001924,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,,-15.466767613552328,-7.547549374453963,-34.78951207660698,-26.53605277920001,-32.50039077623229,-40.41960901533066,-24.95284140177833,-19.48490488552919
74,,,,,,,,,,103033.98058252428,0.01778,121.30033964095101,0.056486486728685725,cf1,0.107940673828125,0.0013,102791.26213592234,0.01648,87267.08074534162,0.021,620.3473945409428,0.054760617160721205,fm1,0.135345458984375,0.01778,86335.40372670807,0.00322,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,,-12.836785768906694,-3.604106669364215,-32.03272165152002,-22.25002211230626,-27.70372603208054,-36.93640513162302,-24.09961936271632,-18.390260573810885
75,103837.47178329572,0.003112,1126.1261261261259,0.015689421180224674,fm1,0.03094482421875,0.00134,93115.12415349887,0.001772,104988.91352549887,0.021152,110.81560283687945,0.03767168256992959,cf1,0.09161376953125,0.003112,104822.61640798226,0.01804,91891.8918918919,0.023372,899.2805755395682,0.02699561210165593,fm2,0.065185546875,0.021152,87387.3873873874,0.0022199999999999998,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,,-1.4451789519532368,-6.14335303816941,-11.512625442766769,-16.067795849972864,-21.834568570219254,-17.13639448400308,-15.691215532049846,-10.759099317733632
76,100446.42857142858,0.001604,2212.389380530973,0.009688468954827148,fm1,0.02374267578125,0.000708,95982.14285714287,0.0008960000000000001,101907.49934674682,0.016912,130.61650992685477,0.03152614969828034,cf1,0.064453125,0.001604,101907.49934674682,0.015308,103058.51063829787,0.018416,1322.7513227513227,0.015162801067528426,fm2,0.038177490234375,0.016912,95079.78723404255,0.001504,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,,,4.184250738073948,,-16.789767706350972,-24.32073219851974,,-28.504982936593688,-22.171385298211863
77,104301.0752688172,0.0027,1072.961373390558,0.03272216652474108,fm1,0.0692138671875,0.00084,94623.6559139785,0.00186,108998.14471243042,0.015636,154.51174289245986,0.04765282566291575,cf1,0.091156005859375,0.0027,108766.23376623377,0.012936000000000001,107017.54385964911,0.017916,874.1258741258741,0.037224250166231286,fm2,0.090423583984375,0.015636,92982.45614035089,0.00228,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,1,,,,,-13.104800394595681,,-34.10434833929268,-42.072068793054214,,-28.96726839845853,-23.02924210422453
78,,,,,,,,,,103554.28914217158,0.013336,149.88009592326142,0.015047318972261147,cf1,0.035003662109375,0.0,103404.31913617275,0.013336,96153.84615384617,0.015,1196.1722488038274,0.0056728947769649355,fm1,0.01287841796875,0.013336,90144.23076923077,0.0016640000000000001,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,,-9.105453574110442,-8.205630975133287,-36.05600466665013,-33.532016884449256,-42.3693447843221,-43.26916738329925,-34.163713809188806,-28.440564995949657
79,,,,,,,,,,104931.79433368312,0.011524,174.82517482517483,0.015864308524479984,cf1,0.0352783203125,8.8e-05,104669.46484784891,0.011436,104604.2003231018,0.013999999999999999,806.4516129032259,0.01564146647087077,fm1,0.0423583984375,0.011524,88045.23424878837,0.0024760000000000003,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,,-8.168422184458848,-4.320291141390356,-23.169370679331735,-18.11711051468996,-25.58186585964387,-29.42999690271236,-21.261574718253513,-15.47493902003956
80,103448.27586206897,0.000588,5681.818181818182,0.006265940630885347,fm1,0.011749267578125,0.00023999999999999998,100574.71264367817,0.000348,105123.56061586234,0.031504000000000004,64.68305304010349,0.022179164236628527,cf1,0.054229736328125,0.000588,104606.02924052274,0.030916000000000003,102254.42834138486,0.033988,803.8585209003215,0.011339052758773787,fm2,0.03070068359375,0.031504000000000004,96618.35748792274,0.002484,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,,-5.0993407469004275,-11.483088028271693,-28.219256472946455,-33.8004763438379,-40.26434121428295,-33.88059393291169,-28.781253186011256,-20.203285216311713
81,104719.76401179943,0.002316,1470.5882352941173,0.011746978682953994,fm1,0.02301025390625,0.0009599999999999999,95870.20648967553,0.001356,106894.04934687958,0.016096,145.09576320371445,0.03284683855975086,cf1,0.060302734375,0.002316,106821.48040638608,0.01378,105079.68127490039,0.018104,992.0634920634919,0.018026582370828537,fm2,0.039794921875,0.016096,92131.47410358566,0.002008,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,,-8.73034580077269,-2.901257029408141,-17.112575538080257,-12.209281077207093,-18.683001683365784,-24.512090454730338,-15.781744653957645,-9.717265266585215
82,,,,,,,,,,105931.31057732829,0.019268,105.30749789385004,0.027875697278950274,cf1,0.059906005859375,0.00028399999999999996,105773.2827644332,0.018984,102004.71698113206,0.020964,1173.7089201877934,0.017053948734704283,fm1,0.0457763671875,0.019268,94339.62264150943,0.001696,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,,-8.347844784914978,-7.177990337455547,-8.237713098175217,-7.620993580814672,-13.53147389961,-14.701328347069431,-6.353483562154452,-1.3618062737559953
83,,,,,,,,,,108467.63878229726,0.01566,127.8772378516624,0.015367153316289557,cf1,0.031005859375,2.4e-05,108339.72883090304,0.015636,106796.11650485438,0.016896,1612.9032258064515,0.006133888743004568,fm1,0.013275146484375,0.01566,102750.80906148868,0.001236,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,,-5.984798770774336,-12.944444945363147,-26.939049028733706,-34.78951207660698,-42.94540642222445,-35.98576024763564,-30.000961476861306,-23.51599554692068
84,103230.33707865168,0.00232,1396.6480446927374,0.010389747230474408,fm1,0.0201416015625,0.0008960000000000001,93398.87640449438,0.001424,106804.6536796537,0.017103999999999998,135.2082206598161,0.023866650309662236,cf1,0.05059814453125,0.00232,106601.73160173162,0.014784,106659.14221218963,0.018876,1126.1261261261259,0.014711470499667326,fm2,0.0308837890625,0.017103999999999998,89164.7855530474,0.001772,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,,-3.896749774750661,-2.087727018900334,-33.671603213584326,-28.09720449320938,-37.79083215044507,-39.59985490629539,-35.70310513154474,-29.132888965676223
85,107585.13931888543,0.0020559999999999997,1543.20987654321,0.023060398479899016,fm1,0.047698974609375,0.0007639999999999999,95201.23839009287,0.001292,108057.22891566264,0.015336,150.51173991571343,0.03540320050079213,cf1,0.064422607421875,0.0020559999999999997,107831.32530120481,0.013280000000000002,108142.49363867684,0.016908000000000003,1269.035532994924,0.03811730679438983,fm2,0.085723876953125,0.015336,92875.31806615778,0.001572,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,1,,,,-5.419080721235599,-9.339905869803362,-23.543854094269246,-26.63790802681713,-35.34364434793658,-31.422819199368824,-26.003738478133222,-20.238632444712863
