,ifm_rms,ifm_terminal_frequency,ifm_peak_freq_resolution,ifm_peak_frequency,ifm_region_id,ifm_start,ifm_peak_amplitude,ifm_duration,ifm_stop,cf_rms,cf_terminal_frequency,cf_peak_freq_resolution,cf_peak_frequency,cf_region_id,cf_start,cf_peak_amplitude,cf_duration,cf_stop,tfm_rms,tfm_terminal_frequency,tfm_peak_freq_resolution,tfm_peak_frequency,tfm_region_id,tfm_start,tfm_peak_amplitude,tfm_duration,tfm_stop,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
15,0.014604191647460378,91549.2957746479,1404.4943820224719,102112.67605633805,fm1,0.000892,0.03216552734375,0.0014199999999999998,0.0023120000000000003,0.030730190310537118,102798.55915766141,138.50415512465375,102798.55915766141,cf1,0.0023120000000000003,0.053802490234375,0.014436000000000001,0.016748,0.01681463894727106,85984.09542743539,992.0634920634919,101391.65009940356,fm2,0.016748,0.033782958984375,0.002012,0.01876,segment_matching_annotaudio_Aditya_2018-08-16_21502300_30_hp,-10,Aditya_2018-08-16_21502300_30,1,,,
16,0.011764266508987731,101648.35164835166,1824.8175182481752,108058.60805860806,fm1,0.000164,0.024261474609375,0.001092,0.001256,0.058434533719928634,108344.26355991053,38.574294090418135,108382.84083018287,cf1,0.001256,0.12249755859375,0.05184400000000001,0.0531,0.02427285642568219,101274.78753541078,1412.4293785310736,106940.5099150142,fm2,0.0531,0.045379638671875,0.0014119999999999998,0.054512,segment_matching_annotaudio_Aditya_2018-08-16_21502300_32_hp,-10,Aditya_2018-08-16_21502300_32,1,,,
17,0.03292732087715481,96283.7837837838,1677.8523489932886,106418.91891891892,fm1,0.000588,0.060546875,0.001184,0.001772,0.049861854587858384,108993.44848123883,74.42691277165822,109216.79571173317,cf1,0.001772,0.1026611328125,0.026864,0.028636,0.022001574498620526,98765.43209876544,1533.7423312883434,108024.6913580247,fm2,0.028636,0.044097900390625,0.001296,0.029932,segment_matching_annotaudio_Aditya_2018-08-16_21502300_33_hp,-10,Aditya_2018-08-16_21502300_33,1,,,
18,0.01842778448562036,101758.79396984926,1250.0,109296.48241206033,fm1,0.000352,0.039825439453125,0.001592,0.0019440000000000002,0.02652068936708693,109492.35048678721,69.52169076751946,109700.97357440893,cf1,0.0019440000000000002,0.05572509765625,0.02876,0.030704000000000002,0.011275688231031495,99726.77595628415,1358.695652173913,107240.43715846994,fm2,0.030704000000000002,0.024993896484375,0.001464,0.032168,segment_matching_annotaudio_Aditya_2018-08-16_21502300_35_hp,-10,Aditya_2018-08-16_21502300_35,1,,,
19,0.015282365296318809,107142.85714285713,2941.1764705882347,111607.14285714287,fm1,4e-06,0.02801513671875,0.000672,0.000676,0.02380841751801355,110961.42938173568,141.72335600907033,111103.23312535453,cf1,0.000676,0.044219970703125,0.014103999999999998,0.014780000000000001,0.02622131835907146,101785.71428571428,1184.8341232227488,108333.33333333334,fm2,0.014780000000000001,0.057525634765625,0.00168,0.01646,segment_matching_annotaudio_Aditya_2018-08-16_21502300_39_hp,-10,Aditya_2018-08-16_21502300_39,2,,,
20,0.01277388893952906,93629.34362934364,1923.0769230769229,97490.34749034749,fm1,0.000148,0.028778076171875,0.001036,0.001184,0.016652877808424827,106214.19127368886,110.13215859030836,106214.19127368886,cf1,0.001184,0.032470703125,0.018152,0.019336000000000002,0.020523157735012232,92271.29337539432,1572.3270440251572,97791.79810725553,fm2,0.019336000000000002,0.0496826171875,0.001268,0.020604,segment_matching_annotaudio_Aditya_2018-08-16_21502300_40_hp,-10,Aditya_2018-08-16_21502300_40,2,,,
21,0.056279608102757235,99576.27118644069,2100.840336134454,102754.2372881356,fm1,0.0010279999999999998,0.114410400390625,0.000944,0.001972,0.12814527571434986,105568.39392054039,44.4365446142908,105746.1558972536,cf1,0.001972,0.307586669921875,0.045004,0.046976,0.02080262536587855,100253.80710659898,2525.252525252525,102791.87817258883,fm2,0.046976,0.042572021484375,0.000788,0.047764,segment_matching_annotaudio_Aditya_2018-08-16_21502300_41_hp,-10,Aditya_2018-08-16_21502300_41,1,,,
22,0.00935713907814473,91362.12624584716,1655.6291390728477,100498.3388704319,fm1,0.000368,0.017669677734375,0.001204,0.001572,0.013141162233891723,106621.77328843996,186.98578908002992,107089.41264496821,cf1,0.001572,0.0279541015625,0.010692,0.012264,0.01582703708503471,88598.90109890111,1366.120218579235,105082.41758241759,fm2,0.012264,0.03662109375,0.001456,0.01372,segment_matching_annotaudio_Aditya_2018-08-16_21502300_43_hp,-10,Aditya_2018-08-16_21502300_43,2,,,
23,0.02294037857028884,104166.66666666669,1968.5039370078741,110119.04761904762,fm1,0.0009960000000000001,0.046661376953125,0.001008,0.0020039999999999997,0.10626033447283803,109951.27278837268,42.00268817204301,110014.28211375284,cf1,0.0020039999999999997,0.21173095703125,0.047612,0.049616,0.027452819007611328,102355.07246376813,1798.5611510791364,107789.85507246378,fm2,0.049616,0.063385009765625,0.001104,0.05072,segment_matching_annotaudio_Aditya_2018-08-16_21502300_44_hp,-10,Aditya_2018-08-16_21502300_44,1,,,
24,0.017198402287052283,99854.22740524783,1453.4883720930234,107142.85714285713,fm1,0.00044400000000000006,0.03729248046875,0.001372,0.001816,0.030173369050329968,109325.507732439,46.572280178837566,109372.08869014347,cf1,0.001816,0.07470703125,0.042936,0.044752,0.009298398825739818,102040.81632653062,2032.520325203252,105102.04081632654,fm2,0.044752,0.01910400390625,0.00098,0.045732,segment_matching_annotaudio_Aditya_2018-08-16_21502300_45_hp,-10,Aditya_2018-08-16_21502300_45,1,,,
25,0.09509007668106567,97972.972972973,1344.0860215053765,107432.43243243244,fm1,0.000248,0.217681884765625,0.00148,0.0017280000000000002,0.13748851155486014,109811.28853214926,42.69125683060109,109896.67833660661,cf1,0.0017280000000000002,0.316802978515625,0.046844,0.048572000000000004,0.015673733454880746,103591.16022099447,2747.2527472527468,109116.02209944752,fm2,0.048572000000000004,0.03009033203125,0.000724,0.049296,segment_matching_annotaudio_Aditya_2018-08-16_21502300_46_hp,-10,Aditya_2018-08-16_21502300_46,2,,,
26,0.012346278121672069,102649.00662251656,3289.4736842105267,107615.89403973511,fm1,0.000808,0.026611328125,0.000604,0.0014119999999999998,0.03749471273949682,106862.52522987216,112.10762331838563,106974.65799506617,cf1,0.0014119999999999998,0.07928466796875,0.017836,0.019247999999999998,0.021594307902520468,93571.42857142858,1420.4545454545455,105714.28571428572,fm2,0.019247999999999998,0.0447998046875,0.0014,0.020648,segment_matching_annotaudio_Aditya_2018-08-16_21502300_47_hp,-10,Aditya_2018-08-16_21502300_47,2,,,
27,0.008723634349431615,101910.82802547769,3164.556962025317,105095.54140127386,fm1,0.000608,0.017303466796875,0.000628,0.001236,0.033304713088400266,107519.93104934283,107.7121930202499,107573.79875026934,cf1,0.001236,0.0653076171875,0.018563999999999997,0.0198,0.026200110021734647,100155.2795031056,1543.20987654321,105590.06211180126,fm2,0.0198,0.06005859375,0.001288,0.021088,segment_matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,-10,Aditya_2018-08-16_21502300_62,1,,,
28,0.007695363073316763,102303.52303523038,1351.3513513513512,106368.56368563688,fm1,0.000296,0.0172119140625,0.0014759999999999999,0.001772,0.017683735560466502,107182.91630716137,43.13319530710835,107204.48662640207,cf1,0.001772,0.048919677734375,0.046360000000000005,0.048132,0.006946155886714032,102544.91017964072,1488.095238095238,104790.41916167665,fm2,0.048132,0.016754150390625,0.001336,0.049468,segment_matching_annotaudio_Aditya_2018-08-16_21502300_70_hp,-10,Aditya_2018-08-16_21502300_70,1,,,
29,0.00784214094133159,103773.58490566038,4629.62962962963,94339.62264150943,fm1,0.0007639999999999999,0.0189208984375,0.000424,0.001188,0.041994624301821305,107654.99789118515,105.39629005059021,107760.43863348801,cf1,0.001188,0.09161376953125,0.018968000000000002,0.020156,0.02135810608178384,101762.82051282053,1592.3566878980894,102564.10256410256,fm2,0.020156,0.053375244140625,0.001248,0.021404,segment_matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,-10,Aditya_2018-08-16_21502300_73,1,,,
30,0.022933847997342258,100609.75609756098,2016.1290322580649,105691.05691056912,fm1,0.00044,0.039276123046875,0.000984,0.001424,0.0645719160840323,108609.55660783467,43.04407713498623,108674.12828239346,cf1,0.001424,0.1331787109375,0.04646,0.047883999999999996,0.03799997398240521,100168.35016835015,1677.8523489932886,106902.3569023569,fm2,0.047883999999999996,0.067291259765625,0.001188,0.049072000000000005,segment_matching_annotaudio_Aditya_2018-08-16_21502300_74_hp,-10,Aditya_2018-08-16_21502300_74,1,,,
31,0.009406802795980024,98290.59829059828,2118.64406779661,102564.10256410256,fm1,0.00028399999999999996,0.018096923828125,0.000936,0.00122,0.04499522063916588,104161.45963509123,124.9375312343828,104161.45963509123,cf1,0.00122,0.08428955078125,0.016004,0.017224,0.026605100144200016,96590.9090909091,1256.2814070351758,103535.35353535356,fm2,0.017224,0.060028076171875,0.001584,0.018808000000000002,segment_matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,-10,Aditya_2018-08-16_21502300_98,1,,,
32,0.04289051962090002,99744.2455242967,1275.5102040816328,104859.3350383632,fm1,0.000992,0.09942626953125,0.001564,0.0025559999999999997,0.08704975175795474,107840.32165422171,143.51320321469575,108127.51292360712,cf1,0.0025559999999999997,0.17303466796875,0.013928,0.016484,0.0327057312727832,93186.37274549098,1000.0,105210.42084168336,fm2,0.016484,0.06890869140625,0.001996,0.01848,segment_matching_annotaudio_Aditya_2018-08-16_21502300_99_hp,-10,Aditya_2018-08-16_21502300_99,1,,,
33,0.00870407771405761,92369.4779116466,1000.0,104417.67068273094,fm1,0.00044800000000000005,0.0177001953125,0.0019920000000000003,0.00244,0.019075279479242344,103892.18269653055,54.88474204171241,103947.07949055775,cf1,0.00244,0.042633056640625,0.036432,0.038872000000000004,0.01609657718682899,91577.54010695187,1329.7872340425529,102272.72727272726,fm2,0.038872000000000004,0.036163330078125,0.0014960000000000002,0.040368,segment_matching_annotaudio_Aditya_2018-08-16_2324_10_hp,-10,Aditya_2018-08-16_2324_10,1,,,
34,0.014983022709153613,93673.96593673967,1213.5922330097087,102798.05352798056,fm1,0.000376,0.032379150390625,0.001644,0.00202,0.034556579707278344,103955.3752535497,112.66336187471836,104180.75276087447,cf1,0.00202,0.067413330078125,0.017748,0.019768,0.011190597907004676,88957.05521472395,1524.3902439024394,104294.47852760737,fm2,0.019768,0.022308349609375,0.0013039999999999998,0.021072,segment_matching_annotaudio_Aditya_2018-08-16_2324_117_hp,-10,Aditya_2018-08-16_2324_117,1,,,
35,0.008261762819474256,95403.89972144847,1388.888888888889,100974.930362117,fm1,0.001084,0.017181396484375,0.001436,0.00252,0.023497151421015248,102405.95994137763,61.050061050061046,102528.08988764042,cf1,0.00252,0.047760009765625,0.032751999999999996,0.035272000000000005,0.015182436085750763,92666.66666666666,1329.7872340425529,98666.66666666666,fm2,0.035272000000000005,0.041473388671875,0.0015,0.036772000000000006,segment_matching_annotaudio_Aditya_2018-08-16_2324_128_hp,-10,Aditya_2018-08-16_2324_128,1,,,
36,0.010123421207546144,88400.9009009009,1121.0762331838564,92905.40540540538,fm1,0.00031600000000000004,0.025787353515625,0.0017760000000000002,0.002092,0.027553154710041557,101591.25351807752,108.22510822510824,101591.25351807752,cf1,0.002092,0.053863525390625,0.018476,0.020568,0.012199537204932208,88495.57522123895,1101.3215859030836,99004.42477876108,fm2,0.020568,0.033416748046875,0.001808,0.022376,segment_matching_annotaudio_Aditya_2018-08-16_2324_129_hp,-10,Aditya_2018-08-16_2324_129,1,,,
37,0.0040595861593924025,96590.90909090909,5555.555555555556,107954.54545454547,fm1,0.000124,0.007904052734375,0.000352,0.00047599999999999997,0.01697470710760531,106569.1336775674,143.348623853211,106712.56454388985,cf1,0.00047599999999999997,0.037750244140625,0.013944,0.014419999999999999,0.010122916235117916,92868.33855799373,781.25,106191.22257053289,fm2,0.014419999999999999,0.029327392578125,0.002552,0.016972,segment_matching_annotaudio_Aditya_2018-08-16_2324_14_hp,-10,Aditya_2018-08-16_2324_14,1,,,
38,0.014603335769127075,98173.51598173515,2272.7272727272725,103881.2785388128,fm1,0.001032,0.026397705078125,0.0008759999999999999,0.0019079999999999998,0.034660496366247295,105253.06748466259,127.74655084312724,105316.97341513293,cf1,0.0019079999999999998,0.069549560546875,0.015648,0.017556,0.01940599468520453,98809.52380952383,2358.490566037736,103571.42857142858,fm2,0.017556,0.0435791015625,0.00084,0.018396,segment_matching_annotaudio_Aditya_2018-08-16_2324_143_hp,-10,Aditya_2018-08-16_2324_143,1,,,
39,,,,,,,,,,0.017029902758711534,102105.47833197056,204.2483660130719,102309.89370400656,cf1,0.00098,0.03839111328125,0.009784000000000001,0.010764,0.013578001484352002,89057.04307334109,581.3953488372092,102444.70314318976,fm1,0.010764,0.0345458984375,0.003436,0.0142,segment_matching_annotaudio_Aditya_2018-08-16_2324_148_hp,-10,Aditya_2018-08-16_2324_148,1,,,
40,0.010488172811164265,99637.68115942027,3571.4285714285716,97826.08695652174,fm1,0.0006519999999999999,0.021514892578125,0.000552,0.001204,0.04363702422308224,103074.1410488246,129.13223140495867,103267.88943425473,cf1,0.001204,0.085479736328125,0.015484,0.016687999999999998,0.013503014773359788,91135.45816733068,992.0634920634919,102589.64143426297,fm2,0.016687999999999998,0.02935791015625,0.002008,0.018696,segment_matching_annotaudio_Aditya_2018-08-16_2324_15_hp,-10,Aditya_2018-08-16_2324_15,1,,,
41,0.0509822266669628,90148.69888475836,925.9259259259261,98977.69516728626,fm1,0.001048,0.115997314453125,0.002152,0.0032,0.07827693135520976,107317.55684822846,66.08511763150939,107681.12109994712,cf1,0.0032,0.164337158203125,0.030256,0.033456,0.05307394897512237,88217.70334928231,596.6587112171837,104964.1148325359,fm2,0.033456,0.136871337890625,0.0033439999999999998,0.0368,segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp,-10,Aditya_2018-08-16_2324_154,1,,,
42,0.01367525149951,93520.78239608805,1219.5121951219512,94132.02933985332,fm1,0.0008039999999999999,0.038970947265625,0.0016359999999999999,0.00244,0.062451026307241524,107326.08249538274,102.58514567090685,107531.29489021137,cf1,0.00244,0.147491455078125,0.019492,0.021932,0.02197661148976244,92039.80099502488,827.8145695364238,106135.98673300166,fm2,0.021932,0.0523681640625,0.002412,0.024344,segment_matching_annotaudio_Aditya_2018-08-16_2324_156_hp,-10,Aditya_2018-08-16_2324_156,1,,,
43,0.027318934840969526,89721.2543554007,868.0555555555555,93641.1149825784,fm1,0.000708,0.062652587890625,0.0022960000000000003,0.0030039999999999997,0.04853651127546765,107428.38107928047,111.01243339253996,107705.9737952476,cf1,0.0030039999999999997,0.08935546875,0.018012,0.021016,0.02761911805914306,85251.79856115108,718.3908045977013,107553.95683453238,fm2,0.021016,0.0860595703125,0.00278,0.023796,segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp,-10,Aditya_2018-08-16_2324_159,1,,,
44,0.00355831636129626,97031.96347031964,2272.7272727272725,101598.17351598176,fm1,0.000396,0.00732421875,0.0008759999999999999,0.0012720000000000001,0.012650067483420105,105745.55403556774,136.76148796498907,106019.15184678523,cf1,0.0012720000000000001,0.026214599609375,0.01462,0.015892,0.0137711021413485,89979.55010224949,1020.4081632653059,93047.03476482617,fm2,0.015892,0.039794921875,0.001956,0.017848,segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp,-10,Aditya_2018-08-16_2324_165,1,,,
45,0.09802078662055706,93325.79185520363,1126.1261261261259,104072.39819004525,fm1,0.000396,0.20074462890625,0.001768,0.002164,0.28328917477148224,105795.87438423645,76.94675284702986,106103.75615763546,cf1,0.002164,0.535125732421875,0.025983999999999997,0.028148000000000003,0.09239847695926118,90659.34065934068,1096.4912280701753,100000.0,fm2,0.028148000000000003,0.154998779296875,0.00182,0.029968,segment_matching_annotaudio_Aditya_2018-08-16_2324_167_hp,-10,Aditya_2018-08-16_2324_167,1,,,
46,,,,,,,,,,0.031597515614497126,106160.53887173733,140.2918069584736,106300.87005332584,cf1,0.0006320000000000001,0.06982421875,0.014252,0.014884,0.02874853231694655,90665.23605150217,1068.3760683760684,104613.7339055794,fm1,0.014884,0.06256103515625,0.001864,0.016748,segment_matching_annotaudio_Aditya_2018-08-16_2324_179_hp,-10,Aditya_2018-08-16_2324_179,1,,,
47,,,,,,,,,,0.06749877983355125,106168.72819536948,158.5288522511097,106248.01776086267,cf1,0.0005679999999999999,0.1375732421875,0.012612,0.01318,0.02541237557001137,89541.54727793697,1428.571428571429,105300.85959885387,fm1,0.01318,0.05511474609375,0.001396,0.014575999999999999,segment_matching_annotaudio_Aditya_2018-08-16_2324_180_hp,-10,Aditya_2018-08-16_2324_180,1,,,
48,0.005959166249173907,94720.49689440997,1543.20987654321,102484.47204968946,fm1,0.00016,0.013275146484375,0.001288,0.001448,0.013920787588128229,104814.49710486812,107.2041166380789,104868.11065837444,cf1,0.001448,0.03167724609375,0.018652000000000002,0.0201,0.005839735907067822,93669.25064599485,1288.659793814433,104005.16795865633,fm2,0.0201,0.0142822265625,0.0015480000000000001,0.021648,segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp,-10,Aditya_2018-08-16_2324_182,2,,,
49,0.06891186813564577,92881.94444444444,1724.1379310344828,104166.66666666669,fm1,0.000336,0.114501953125,0.001152,0.0014880000000000002,0.190598037920422,105019.49317738789,97.42790335151987,105214.42495126704,cf1,0.0014880000000000002,0.46148681640625,0.02052,0.022008,0.2397573546688375,88235.29411764706,1461.9883040935672,102205.88235294119,fm2,0.022008,0.425628662109375,0.0013599999999999999,0.023368,segment_matching_annotaudio_Aditya_2018-08-16_2324_184_hp,-10,Aditya_2018-08-16_2324_184,1,,,
50,0.006976945679578216,92931.93717277488,1302.0833333333333,101439.79057591622,fm1,4e-05,0.0146484375,0.0015279999999999998,0.001568,0.017381401312817752,103802.00860832137,143.4308663224326,104088.95265423242,cf1,0.001568,0.03564453125,0.013940000000000001,0.015508000000000001,0.01270541351550017,93833.78016085793,1336.8983957219252,101876.67560321717,fm2,0.015508000000000001,0.028900146484375,0.001492,0.017,segment_matching_annotaudio_Aditya_2018-08-16_2324_192_hp,-10,Aditya_2018-08-16_2324_192,1,,,
51,,,,,,,,,,0.013368394102917356,105245.13831826896,136.91128148959476,105382.08709942481,cf1,0.00058,0.02691650390625,0.014603999999999999,0.015184,0.009668025286013258,96059.1133004926,2450.980392156863,102216.74876847288,fm1,0.015184,0.019134521484375,0.0008119999999999999,0.015996,segment_matching_annotaudio_Aditya_2018-08-16_2324_196_hp,-10,Aditya_2018-08-16_2324_196,1,,,
52,,,,,,,,,,0.05261113316156549,106414.21947449767,51.51452709664125,106620.2988150438,cf1,0.0019399999999999999,0.1063232421875,0.03882,0.040760000000000005,0.021672187778551632,95323.74100719426,1785.7142857142858,98021.58273381297,fm1,0.040760000000000005,0.048187255859375,0.001112,0.041872,segment_matching_annotaudio_Aditya_2018-08-16_2324_198_hp,-10,Aditya_2018-08-16_2324_198,1,,,
53,0.06289904653915153,105527.63819095476,2500.0,106783.91959798997,fm1,8.8e-05,0.13116455078125,0.000796,0.000884,0.13353426297926532,108956.10913404508,118.59582542694496,109015.42111506524,cf1,0.000884,0.2501220703125,0.01686,0.017744,0.052124877343555885,89388.14531548756,954.1984732824428,107074.56978967496,fm2,0.017744,0.11962890625,0.002092,0.019836000000000003,segment_matching_annotaudio_Aditya_2018-08-16_2324_20_hp,-10,Aditya_2018-08-16_2324_20,2,,,
54,0.013838554987143243,99693.25153374234,3048.7804878048787,105828.22085889573,fm1,0.000708,0.027984619140625,0.0006519999999999999,0.0013599999999999999,0.029142383027777632,106007.94438927507,99.28514694201748,106206.55412115193,cf1,0.0013599999999999999,0.062469482421875,0.02014,0.0215,0.009671592996396307,100765.30612244901,2525.252525252525,103316.32653061225,fm2,0.0215,0.02001953125,0.000784,0.022284,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,-10,Aditya_2018-08-16_2324_202,1,,,
