,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.0866,0.5700000000000074,False,-0.28000000000000824,1.2999999999999972,file_value_range,1
0,True,False,False,0.0964,0.5549999999999997,False,-0.2499999999999858,1.3599999999999923,file_value_range,2
0,True,False,False,0.078,0.5549999999999997,False,-0.2700000000000031,1.3549999999999969,file_value_range,3
0,True,False,False,0.1582,0.5550000000000068,False,-0.29999999999999005,1.4499999999999957,file_value_range,4
0,True,False,False,0.4048,0.2950000000000088,False,-0.5899999999999892,1.1299999999999955,file_value_range,5
0,True,False,False,0.4498,0.3050000000000068,False,-0.7249999999999943,1.1799999999999926,file_value_range,6
0,True,False,False,0.1004,0.5750000000000028,False,-0.20000000000000284,1.3799999999999955,file_value_range,7
0,True,False,False,0.1376,0.5449999999999946,False,-0.28999999999999204,1.3799999999999955,file_value_range,8
0,True,False,False,0.0648,0.8200000000000003,False,-0.13000000000000966,1.6299999999999955,file_value_range,9
0,True,False,False,0.1174,0.5250000000000128,False,-0.10999999999999233,1.4299999999999997,file_value_range,10
0,True,False,False,0.3148,0.5049999999999883,False,-0.46000000000000796,1.5300000000000082,file_value_range,11
0,True,False,False,0.317,0.4449999999999932,False,-0.365000000000002,1.2800000000000011,file_value_range,12
0,True,False,False,0.6354,0.23499999999999943,False,-0.6799999999999926,1.1399999999999935,file_value_range,13
0,True,False,False,0.7332,0.14500000000000313,False,-0.6499999999999915,1.1400000000000006,file_value_range,14
0,True,False,False,0.3684,0.3850000000000051,False,-0.5650000000000119,1.2000000000000028,file_value_range,15
0,True,False,False,0.3802,0.40500000000000114,False,-0.6099999999999994,1.2700000000000102,file_value_range,16
0,True,False,False,0.1828,0.5249999999999915,False,-0.30999999999998806,1.4799999999999969,file_value_range,17
0,True,False,False,0.2574,0.4449999999999932,False,-0.375,1.250000000000007,file_value_range,18
0,True,False,False,0.3124,0.2950000000000017,False,-0.5600000000000165,1.0949999999999989,file_value_range,19
0,True,False,False,0.3432,0.36000000000000654,False,-0.46000000000000796,1.3400000000000034,file_value_range,20
0,True,False,False,0.696,0.18499999999999517,False,-0.7650000000000006,1.3900000000000077,file_value_range,21
0,True,False,False,0.3986,0.2650000000000077,False,-0.45000000000000284,1.0599999999999952,file_value_range,22
0,True,False,False,0.3264,0.355000000000004,False,-0.5300000000000011,1.0899999999999963,file_value_range,23
0,True,False,False,0.2896,0.394999999999996,False,-0.4549999999999912,1.1899999999999906,file_value_range,24
0,True,False,False,0.329,0.3050000000000068,False,-0.759999999999998,1.0599999999999952,file_value_range,25
0,True,False,False,0.4172,0.42499999999999716,False,-0.5999999999999943,1.3999999999999915,file_value_range,26
0,True,False,False,0.6188,0.2050000000000054,False,-0.7449999999999974,1.1000000000000085,file_value_range,27
0,True,False,False,0.6762,0.17500000000000426,False,-0.7050000000000054,0.9600000000000009,file_value_range,28
0,True,False,False,0.4124,0.2950000000000017,False,-0.6200000000000045,1.0799999999999983,file_value_range,29
0,True,False,False,0.1244,0.5500000000000043,False,-0.45000000000000284,1.240000000000009,file_value_range,30
0,True,False,False,0.3756,0.3050000000000068,False,-0.5600000000000023,0.9499999999999886,file_value_range,31
0,True,False,False,0.2604,0.32500000000000284,False,-0.4999999999999858,0.990000000000002,file_value_range,32
0,True,False,False,0.2184,0.355000000000004,False,-0.39500000000001023,1.0700000000000003,file_value_range,33
0,True,False,False,0.1998,0.4649999999999963,False,-0.32500000000000284,1.2399999999999878,file_value_range,34
0,True,False,False,0.2884,0.3050000000000068,False,-0.5099999999999909,0.9999999999999858,file_value_range,35
0,True,False,False,0.3744,0.3400000000000034,False,-0.605000000000004,1.1300000000000097,file_value_range,36
0,True,False,False,0.0972,0.6950000000000074,False,-0.1700000000000017,1.54999999999999,file_value_range,37
0,True,False,False,0.471,0.2950000000000017,False,-0.5450000000000159,1.0700000000000003,file_value_range,38
0,True,False,False,0.344,0.36000000000000654,False,-0.759999999999998,1.029999999999994,file_value_range,39
0,True,False,False,0.2414,0.4549999999999983,False,-0.35999999999999943,1.3099999999999952,file_value_range,40
0,True,False,False,0.1176,0.5649999999999977,False,-0.22999999999998977,1.3299999999999983,file_value_range,41
0,True,False,False,0.7434,0.16500000000000625,False,-0.710000000000008,1.0399999999999991,file_value_range,42
0,True,False,False,0.1764,0.5250000000000128,False,-0.22999999999999687,1.519999999999996,file_value_range,43
0,True,False,False,0.3942,0.31500000000000483,False,-0.6200000000000117,1.0600000000000023,file_value_range,44
0,True,False,False,0.2874,0.5249999999999915,False,-0.375,1.3399999999999963,file_value_range,45
0,True,False,False,0.363,0.3050000000000068,False,-0.5,1.0600000000000023,file_value_range,46
0,True,False,False,0.2024,0.4449999999999932,False,-0.21999999999999886,1.230000000000004,file_value_range,47
0,True,False,False,0.265,0.3950000000000031,False,-0.539999999999992,1.2399999999999949,file_value_range,48
