,domfreq_range,source
95,1.8299999999999983,observed
96,0.8799999999999955,observed
97,0.7800000000000011,observed
98,0.7199999999999989,observed
99,0.4000000000000057,observed
100,2.1200000000000045,observed
101,0.6599999999999966,observed
102,2.239999999999995,observed
103,0.05999999999998806,observed
104,0.8200000000000074,observed
105,0.3199999999999932,observed
106,0.8599999999999994,observed
107,0.6400000000000006,observed
108,0.37999999999999545,observed
109,0.7000000000000028,observed
110,1.279999999999987,observed
111,1.4200000000000017,observed
112,0.9500000000000028,observed
113,1.0,observed
114,1.2000000000000028,observed
115,1.3999999999999915,observed
116,1.019999999999996,observed
117,0.7199999999999989,observed
118,2.719999999999999,observed
119,1.019999999999996,observed
120,1.25,observed
121,1.1099999999999994,observed
122,0.6899999999999977,observed
123,2.5600000000000023,observed
124,1.7199999999999989,observed
125,1.0900000000000034,observed
126,1.5400000000000063,observed
127,2.5400000000000063,observed
128,0.4000000000000057,observed
129,1.4200000000000017,observed
130,0.3500000000000085,observed
131,0.6600000000000108,observed
132,1.0799999999999983,observed
133,1.490000000000009,observed
134,0.45999999999999375,observed
135,0.01999999999999602,observed
136,0.7399999999999949,observed
137,0.0799999999999983,observed
138,0.9300000000000068,observed
139,0.2799999999999869,observed
140,1.4100000000000108,observed
141,0.7999999999999972,observed
142,1.4500000000000028,observed
143,2.3499999999999943,observed
144,0.1799999999999926,observed
145,0.060000000000002274,observed
146,1.1700000000000017,observed
147,2.5800000000000125,observed
148,1.6599999999999966,observed
149,1.2700000000000102,observed
150,1.5200000000000102,observed
151,1.6599999999999966,observed
152,1.009999999999991,observed
153,0.5,observed
154,0.519999999999996,observed
155,0.45999999999999375,observed
156,1.25,observed
157,1.519999999999996,observed
158,0.6400000000000006,observed
159,0.20000000000000284,observed
160,0.23999999999999488,observed
161,0.46000000000000796,observed
162,0.1599999999999966,observed
163,1.1099999999999994,observed
164,0.18000000000000682,observed
165,1.0200000000000102,observed
166,1.3400000000000034,observed
167,0.0799999999999983,observed
168,0.4200000000000017,observed
169,1.0499999999999972,observed
170,1.1600000000000108,observed
171,1.3599999999999994,observed
172,1.3599999999999994,observed
173,0.1799999999999926,observed
174,1.5600000000000023,observed
175,2.6400000000000006,observed
176,0.7800000000000011,observed
177,1.2199999999999989,observed
178,0.3200000000000074,observed
179,0.29999999999999716,observed
180,0.8299999999999983,observed
181,1.4200000000000017,observed
182,2.8599999999999994,observed
183,0.0799999999999983,observed
184,0.6099999999999994,observed
185,1.4399999999999977,observed
186,1.3200000000000074,observed
187,1.8199999999999932,observed
188,1.3799999999999955,observed
189,0.6199999999999903,observed
190,2.019999999999996,observed
191,0.7599999999999909,observed
192,0.25,observed
193,0.480000000000004,observed
194,0.0799999999999983,observed
195,0.05999999999998806,observed
196,0.060000000000002274,observed
197,0.5600000000000023,observed
198,0.3400000000000034,observed
199,0.18000000000000682,observed
200,1.5,observed
201,0.23000000000000398,observed
202,0.539999999999992,observed
203,1.7399999999999949,observed
204,0.6999999999999886,observed
205,0.8400000000000034,observed
206,0.6370135123505898,sim_single
207,1.0409520160914398,sim_single
208,1.4431326181781188,sim_single
209,1.8435649687597762,sim_single
210,2.2422586527588573,sim_single
211,2.6392231903982175,sim_single
212,0.44284968110895717,sim_single
213,0.8467881848498073,sim_single
214,1.2489687869364863,sim_single
215,1.6494011375181437,sim_single
216,2.0480948215172248,sim_single
217,2.445059359156585,sim_single
218,0.2491742019341764,sim_single
219,0.6531127056750266,sim_single
220,1.0552933077617055,sim_single
221,1.4557256583433629,sim_single
222,1.854419342342444,sim_single
223,2.251383879981804,sim_single
224,0.055984566250801435,sim_single
225,0.45992306999165156,sim_single
226,0.8621036720783304,sim_single
227,1.2625360226599878,sim_single
228,1.661229706659069,sim_single
229,2.0581942442984293,sim_single
230,0.1367217208041693,sim_single
231,0.26721678293668083,sim_single
232,0.6693973850233597,sim_single
233,1.069829735605017,sim_single
234,1.4685234196040984,sim_single
235,1.8654879572434584,sim_single
236,0.3289471404907963,sim_single
237,0.07499136325005384,sim_single
238,0.4771719653367327,sim_single
239,0.87760431591839,sim_single
240,1.2762979999174713,sim_single
241,1.6732625375568315,sim_single
242,0.6433836474740965,sim_single
243,1.051361536252356,sim_single
244,1.457563944359892,sim_single
245,1.862000618447375,sim_single
246,2.2646812392864524,sim_single
247,2.6656154223022024,sim_single
248,0.44727817792003044,sim_single
249,0.8552560666982899,sim_single
250,1.261458474805826,sim_single
251,1.665895148893309,sim_single
252,2.0685757697323863,sim_single
253,2.4695099527481363,sim_single
254,0.2516659439535142,sim_single
255,0.6596438327317737,sim_single
256,1.0658462408393097,sim_single
257,1.4702829149267929,sim_single
258,1.8729635357658698,sim_single
259,2.27389771878162,sim_single
260,0.05654441191331716,sim_single
261,0.4645223006915767,sim_single
262,0.8707247087991127,sim_single
263,1.2751613828865958,sim_single
264,1.677842003725673,sim_single
265,2.0787761867414227,sim_single
266,0.13808893801220984,sim_single
267,0.2698889507660497,sim_single
268,0.6760913588735857,sim_single
269,1.0805280329610687,sim_single
270,1.4832086538001459,sim_single
271,1.884142836815896,sim_single
272,0.3322366118957143,sim_single
273,0.07574127688254521,sim_single
274,0.4819436849900812,sim_single
275,0.8863803590775642,sim_single
276,1.2890609799166415,sim_single
277,1.6899951629323915,sim_single
278,0.6497537825976033,sim_single
279,1.0617710564132576,sim_single
280,1.47199527054168,sim_single
281,1.8804362681349593,sim_single
282,2.2871038258140324,sim_single
283,2.6920076542061726,sim_single
284,0.4517066747311328,sim_single
285,0.8637239485467871,sim_single
286,1.2739481626752094,sim_single
287,1.682389160268489,sim_single
288,2.089056717947562,sim_single
289,2.493960546339702,sim_single
290,0.2541576859728666,sim_single
291,0.6661749597885209,sim_single
292,1.0763991739169432,sim_single
293,1.4848401715102229,sim_single
294,1.8915077291892959,sim_single
295,2.2964115575814357,sim_single
296,0.057104257575818336,sim_single
297,0.46912153139147267,sim_single
298,0.879345745519895,sim_single
299,1.2877867431131744,sim_single
300,1.6944543007922475,sim_single
301,2.0993581291843877,sim_single
302,0.13945615522025037,sim_single
303,0.272561118595404,sim_single
304,0.6827853327238264,sim_single
305,1.0912263303171057,sim_single
306,1.497893887996179,sim_single
307,1.9027977163883187,sim_single
308,0.3355260833006032,sim_single
309,0.07649119051505113,sim_single
310,0.48671540464347346,sim_single
311,0.895156402236753,sim_single
312,1.3018239599158261,sim_single
313,1.706727788307966,sim_single
314,0.6561239177211247,sim_single
315,1.0721805765741883,sim_single
316,1.4864265967234678,sim_single
317,1.8988719178225728,sim_single
318,2.3095264123416275,sim_single
319,2.7183998861101717,sim_single
320,0.45613517154222066,sim_single
321,0.8721918303952844,sim_single
322,1.286437850544564,sim_single
323,1.698883171643669,sim_single
324,2.109537666162723,sim_single
325,2.518411139931268,sim_single
326,0.256649427992219,sim_single
327,0.6727060868452827,sim_single
328,1.0869521069945622,sim_single
329,1.4993974280936673,sim_single
330,1.9100519226127217,sim_single
331,2.318925396381266,sim_single
332,0.05766410323833407,sim_single
333,0.4737207620913978,sim_single
334,0.8879667822406773,sim_single
335,1.3004121033397824,sim_single
336,1.7110665978588369,sim_single
337,2.1199400716273815,sim_single
338,0.14082337242827633,sim_single
339,0.2752332864247874,sim_single
340,0.6894793065740669,sim_single
341,1.101924627673172,sim_single
342,1.5125791221922265,sim_single
343,1.921452595960771,sim_single
344,0.33881555470550667,sim_single
345,0.07724110414755705,sim_single
346,0.49148712429683655,sim_single
347,0.9039324453959416,sim_single
348,1.314586939914996,sim_single
349,1.7234604136835405,sim_single
350,0.6624940528446168,sim_single
351,1.0825900967351045,sim_single
352,1.5008579229052412,sim_single
353,1.9173075675101718,sim_single
354,2.3319489988692075,sim_single
355,2.7447921180141566,sim_single
356,0.4605636683533085,sim_single
357,0.8806597122437961,sim_single
358,1.2989275384139327,sim_single
359,1.7153771830188635,sim_single
360,2.1300186143778994,sim_single
361,2.5428617335228485,sim_single
362,0.25914117001155684,sim_single
363,0.6792372139020445,sim_single
364,1.097505040072181,sim_single
365,1.513954684677112,sim_single
366,1.9285961160361476,sim_single
367,2.3414392351810966,sim_single
368,0.05822394890083524,sim_single
369,0.47831999279132287,sim_single
370,0.8965878189614596,sim_single
371,1.3130374635663902,sim_single
372,1.727678894925426,sim_single
373,2.140522014070375,sim_single
374,0.14219058963633144,sim_single
375,0.2779054542541562,sim_single
376,0.6961732804242929,sim_single
377,1.1126229250292237,sim_single
378,1.5272643563882593,sim_single
379,1.9401074755332084,sim_single
380,0.3421050261104392,sim_single
381,0.07799101778004842,sim_single
382,0.4962588439501851,sim_single
383,0.9127084885551158,sim_single
384,1.3273499199141516,sim_single
385,1.7401930390591005,sim_single
386,0.6688641879681236,sim_single
387,1.0929996168960205,sim_single
388,1.515289249087029,sim_single
389,1.9357432171977706,sim_single
390,2.354371585396817,sim_single
391,2.7711843499181414,sim_single
392,0.4649921651643963,sim_single
393,0.8891275940922934,sim_single
394,1.3114172262833017,sim_single
395,1.7318711943940435,sim_single
396,2.15049956259309,sim_single
397,2.567312327114414,sim_single
398,0.2616329120308801,sim_single
399,0.6857683409587771,sim_single
400,1.1080579731497855,sim_single
401,1.5285119412605273,sim_single
402,1.9471403094595736,sim_single
403,2.363953073980898,sim_single
404,0.05878379456333641,sim_single
405,0.48291922349123345,sim_single
406,0.9052088556822419,sim_single
407,1.3256628237929835,sim_single
408,1.7442911919920299,sim_single
409,2.161103956513354,sim_single
410,0.14355780684438652,sim_single
411,0.2805776220835105,sim_single
412,0.7028672542745189,sim_single
413,1.1233212223852607,sim_single
414,1.5419495905843068,sim_single
415,1.9587623551056312,sim_single
416,0.3453944975153427,sim_single
417,0.07874093141255435,sim_single
418,0.5010305636035628,sim_single
419,0.9214845317143044,sim_single
420,1.3401128999133507,sim_single
421,1.7569256644346751,sim_single
422,0.6752343230916303,sim_single
423,1.1034091370569368,sim_single
424,1.5297205752688023,sim_single
425,1.9541788668853697,sim_single
426,2.3767941719243972,sim_single
427,2.7975765818221263,sim_single
428,0.4694206619754841,sim_single
429,0.8975954759407905,sim_single
430,1.323906914152656,sim_single
431,1.7483652057692234,sim_single
432,2.170980510808251,sim_single
433,2.59176292070598,sim_single
434,0.2641246540502325,sim_single
435,0.6922994680155389,sim_single
436,1.1186109062274046,sim_single
437,1.543069197843972,sim_single
438,1.9656845028829995,sim_single
439,2.3864669127807283,sim_single
440,0.059343640225852146,sim_single
441,0.4875184541911585,sim_single
442,0.9138298924030241,sim_single
443,1.3382881840195915,sim_single
444,1.760903489058619,sim_single
445,2.181685898956348,sim_single
446,0.14492502405242705,sim_single
447,0.28324978991287936,sim_single
448,0.709561228124745,sim_single
449,1.1340195197413123,sim_single
450,1.5566348247803399,sim_single
451,1.9774172346780687,sim_single
452,0.3486839689202461,sim_single
453,0.07949084504506027,sim_single
454,0.5058022832569259,sim_single
455,0.9302605748734932,sim_single
456,1.352875879912521,sim_single
457,1.7736582898102498,sim_single
458,0.6816044582151226,sim_single
459,1.1138186572178383,sim_single
460,1.5441519014505902,sim_single
461,1.972614516572954,sim_single
462,2.3992167584519777,sim_single
463,2.8239688137260965,sim_single
464,0.47384915878657197,sim_single
465,0.9060633577892877,sim_single
466,1.3363966020220397,sim_single
467,1.7648592171444033,sim_single
468,2.1914614590234267,sim_single
469,2.616213514297546,sim_single
470,0.2666163960695703,sim_single
471,0.6988305950722861,sim_single
472,1.129163839305038,sim_single
473,1.5576264544274019,sim_single
474,1.9842286963064253,sim_single
475,2.408980751580544,sim_single
476,0.059903485888353314,sim_single
477,0.4921176848910691,sim_single
478,0.922450929123821,sim_single
479,1.3509135442461848,sim_single
480,1.7775157861252082,sim_single
481,2.202267841399327,sim_single
482,0.14629224126046755,sim_single
483,0.2859219577422482,sim_single
484,0.7162552019750001,sim_single
485,1.144717817097364,sim_single
486,1.5713200589763874,sim_single
487,1.9960721142505062,sim_single
488,0.3519734403251496,sim_single
489,0.08024075867756619,sim_single
490,0.5105740029103181,sim_single
491,0.9390366180326819,sim_single
492,1.3656388599117053,sim_single
493,1.7903909151858244,sim_single
494,0.6879745933386439,sim_single
495,1.1242281773787546,sim_single
496,1.558583227632378,sim_single
497,1.9910501662605675,sim_single
498,2.4216393449795723,sim_single
499,2.8503610456300814,sim_single
500,0.4782776555976598,sim_single
501,0.9145312396377704,sim_single
502,1.348886289891394,sim_single
503,1.7813532285195834,sim_single
504,2.2119424072385883,sim_single
505,2.6406641078890973,sim_single
506,0.26910813808890816,sim_single
507,0.7053617221290187,sim_single
508,1.1397167723826425,sim_single
509,1.5721837110108319,sim_single
510,2.0027728897298367,sim_single
511,2.4314945903803453,sim_single
512,0.06046333155086905,sim_single
513,0.49671691559097964,sim_single
514,0.9310719658446033,sim_single
515,1.3635389044727926,sim_single
516,1.7941280831917976,sim_single
517,2.2228497838423062,sim_single
518,0.1476594584685081,sim_single
519,0.2885941255716025,sim_single
520,0.7229491758252261,sim_single
521,1.1554161144534156,sim_single
522,1.5860052931724204,sim_single
523,2.0147269938229293,sim_single
524,0.3552629117300676,sim_single
525,0.080990672310043,sim_single
526,0.5153457225636666,sim_single
527,0.947812661191856,sim_single
528,1.3784018399108608,sim_single
529,1.8071235405613697,sim_single
530,0.6943447284621507,sim_single
531,1.1346376975396852,sim_single
532,1.5730145538141516,sim_single
533,2.0094858159481666,sim_single
534,2.444061931507153,sim_single
535,2.876753277534066,sim_single
536,0.4827061524087476,sim_single
537,0.9229991214862822,sim_single
538,1.3613759777607484,sim_single
539,1.7978472398947634,sim_single
540,2.2324233554537494,sim_single
541,2.665114701480663,sim_single
542,0.2715998801082606,sim_single
543,0.7118928491857951,sim_single
544,1.1502697054602613,sim_single
545,1.5867409675942763,sim_single
546,2.0213170831532628,sim_single
547,2.454008429180176,sim_single
548,0.06102317721337022,sim_single
549,0.5013161462909047,sim_single
550,0.939693002565371,sim_single
551,1.376164264699386,sim_single
552,1.8107403802583721,sim_single
553,2.2434317262852854,sim_single
554,0.14902667567653408,sim_single
555,0.29126629340100046,sim_single
556,0.7296431496754667,sim_single
557,1.1661144118094817,sim_single
558,1.600690527368468,sim_single
559,2.0333818733953812,sim_single
560,0.358552383134971,sim_single
561,0.08174058594256349,sim_single
562,0.5201174422170297,sim_single
563,0.9565887043510447,sim_single
564,1.391164819910031,sim_single
565,1.8238561659369443,sim_single
566,0.7007148635856575,sim_single
567,1.1450472177005868,sim_single
568,1.5874458799959248,sim_single
569,2.027921465635751,sim_single
570,2.4664845180347474,sim_single
571,2.9031455094380365,sim_single
572,0.48713464921984995,sim_single
573,0.9314670033347793,sim_single
574,1.3738656656301174,sim_single
575,1.8143412512699433,sim_single
576,2.2529043036689402,sim_single
577,2.689565295072229,sim_single
578,0.27409162212761295,sim_single
579,0.7184239762425423,sim_single
580,1.1608226385378804,sim_single
581,1.6012982241777063,sim_single
582,2.039861276576703,sim_single
583,2.4765222679799916,sim_single
584,0.06158302287588595,sim_single
585,0.5059153769908152,sim_single
586,0.9483140392861533,sim_single
587,1.3887896249259792,sim_single
588,1.827352677324976,sim_single
589,2.2640136687282646,sim_single
590,0.15039389288458915,sim_single
591,0.2939384612303402,sim_single
592,0.7363371235256781,sim_single
593,1.1768127091655043,sim_single
594,1.6153757615645008,sim_single
595,2.0520367529677896,sim_single
596,0.36184185453985995,sim_single
597,0.0824904995750694,sim_single
598,0.5248891618704075,sim_single
599,0.9653647475102335,sim_single
600,1.4039277999092301,sim_single
601,1.840588791312519,sim_single
602,4.440000537362794,sim_multi
603,4.227541747279887,sim_multi
604,6.403174390785527,sim_multi
605,6.044663818376328,sim_multi
606,4.22519320563745,sim_multi
607,4.675494849709328,sim_multi
608,1.6566395838455938,sim_multi
609,12.15405525894984,sim_multi
610,3.024349364845752,sim_multi
611,3.590957364093556,sim_multi
612,1.8292585504944583,sim_multi
613,2.0877721779689744,sim_multi
614,2.774876839658362,sim_multi
615,2.893017448823535,sim_multi
616,4.0397525689693285,sim_multi
617,4.155388296185352,sim_multi
618,6.842843418673321,sim_multi
619,6.286108536345491,sim_multi
620,2.872904294341046,sim_multi
621,2.6179316901170533,sim_multi
622,6.764033878257644,sim_multi
623,5.015462450282692,sim_multi
624,5.059172220738983,sim_multi
625,2.6049053256125916,sim_multi
626,2.0993581291843877,sim_multi
627,4.868204272763716,sim_multi
628,3.108275313167353,sim_multi
629,3.538160730221003,sim_multi
630,9.43938779515955,sim_multi
631,3.8572713903094553,sim_multi
632,3.544136416315232,sim_multi
633,5.290819577802744,sim_multi
634,5.41868846631296,sim_multi
635,10.7688271117353,sim_multi
636,6.169559464924678,sim_multi
637,2.882003261317892,sim_multi
638,3.112519239380679,sim_multi
639,6.5878464570398645,sim_multi
640,8.021799125863705,sim_multi
641,11.3993449869451,sim_multi
642,7.619118505024628,sim_multi
643,2.0520367529677896,sim_multi
644,1.1964580315593338,sim_multi
645,2.689071559313845,sim_multi
646,5.906915546835313,sim_multi
647,5.06895393706295,sim_multi
648,8.59482838633799,sim_multi
649,3.0396525982542952,sim_multi
650,2.682789542332219,sim_multi
651,2.0484626939901647,sim_multi
652,4.759475411920066,sim_multi
653,4.998780465275675,sim_multi
654,4.850652186445339,sim_multi
655,5.838582742451254,sim_multi
656,2.95922453600826,sim_multi
657,5.312240648871506,sim_multi
658,3.046380516632926,sim_multi
659,3.675699637253056,sim_multi
660,4.457118424004439,sim_multi
661,10.578468822360257,sim_multi
662,3.070881158737044,sim_multi
663,2.593020536285723,sim_multi
664,7.5849826709526535,sim_multi
665,2.899121412203749,sim_multi
666,2.266152055363753,sim_multi
667,3.2708456359216798,sim_multi
668,3.2866786954782437,sim_multi
669,4.551720112491515,sim_multi
670,2.4549904758712655,sim_multi
671,2.366430198531947,sim_multi
672,7.652106527774973,sim_multi
673,5.279003789952855,sim_multi
674,8.083241970509203,sim_multi
675,2.4549904758712655,sim_multi
676,3.8048093422493987,sim_multi
677,5.7762584823801735,sim_multi
678,4.838652107632006,sim_multi
679,7.3882769299288045,sim_multi
680,3.6286219210316193,sim_multi
681,3.807543776665465,sim_multi
682,2.791609465033922,sim_multi
683,2.131125995766779,sim_multi
684,2.495003453906218,sim_multi
685,7.202719569465815,sim_multi
686,0.947812661191856,sim_multi
687,4.660185561725623,sim_multi
688,4.648833585061075,sim_multi
689,5.763688157906494,sim_multi
690,5.6810198610853115,sim_multi
691,1.675887485243482,sim_multi
692,1.8643957230838424,sim_multi
693,3.4413397769429284,sim_multi
694,4.502818925308384,sim_multi
695,11.189568431767562,sim_multi
696,0.8455848062411387,sim_multi
697,2.056113378736118,sim_multi
698,5.912325341201635,sim_multi
699,6.308531122873086,sim_multi
700,7.325099240401643,sim_multi
701,10.006040061504144,sim_multi
702,2.7492387305985906,sim_multi
703,2.6920076542061726,sim_multi
704,2.872904294341046,sim_multi
705,5.199257676283771,sim_multi
706,5.833211293838045,sim_multi
707,5.168073137089071,sim_multi
708,9.396296866185862,sim_multi
709,8.018822072272188,sim_multi
710,4.032502606894312,sim_multi
711,7.9977162061169365,sim_multi
712,4.99084080948733,sim_multi
713,4.600621299674633,sim_multi
714,5.28023279703749,sim_multi
715,1.8643957230838424,sim_multi
716,0.9877753958774702,sim_multi
717,4.843764949456294,sim_multi
718,2.460458973241941,sim_multi
719,5.244699132472044,sim_multi
720,6.2370165622777565,sim_multi
721,5.867085310638446,sim_multi
722,2.724075087082587,sim_multi
723,3.6931630919917664,sim_multi
724,5.82014709276364,sim_multi
725,2.2508712641999593,sim_multi
726,1.9755507917549113,sim_multi
727,8.857890634829339,sim_multi
728,9.34231700524308,sim_multi
729,10.026687859455969,sim_multi
730,1.0617710564132576,sim_multi
731,4.306333653330177,sim_multi
732,5.618216708272332,sim_multi
733,6.209988250379232,sim_multi
734,2.691087064332227,sim_multi
735,3.2452698488625757,sim_multi
736,3.0885922489434017,sim_multi
737,4.093244055749587,sim_multi
738,3.9833071655234527,sim_multi
739,2.5875616853398387,sim_multi
740,1.8559278412353306,sim_multi
741,1.485516488076115,sim_multi
742,3.67112478387219,sim_multi
743,5.43135146651401,sim_multi
744,9.054964914982586,sim_multi
745,5.06895393706295,sim_multi
746,8.602918030605347,sim_multi
747,4.415115663226927,sim_multi
748,4.824324056967788,sim_multi
749,6.817978231480491,sim_multi
750,5.648052015305104,sim_multi
751,4.441084328617217,sim_multi
752,1.9100519226127217,sim_multi
753,5.228502349046466,sim_multi
754,2.808342090409511,sim_multi
755,6.415249547147236,sim_multi
756,5.401599277691494,sim_multi
757,6.784519862753703,sim_multi
758,3.67112478387219,sim_multi
759,6.272436689726048,sim_multi
760,5.247117832289354,sim_multi
761,4.812259875728036,sim_multi
762,2.311076875055529,sim_multi
763,2.8197683807880094,sim_multi
764,2.6416050302066725,sim_multi
765,11.163788121053033,sim_multi
766,6.011679671096281,sim_multi
767,6.62691461233607,sim_multi
768,6.560578491460183,sim_multi
769,8.161154380121413,sim_multi
770,4.709296916611944,sim_multi
771,4.7912175209188135,sim_multi
772,8.612800991572032,sim_multi
773,5.167273566019227,sim_multi
774,1.2568835339663638,sim_multi
775,4.061149163681417,sim_multi
776,8.008787635981236,sim_multi
777,6.0526990953442725,sim_multi
778,2.0990311036986387,sim_multi
779,2.6571552499700486,sim_multi
780,0.8373815029928665,sim_multi
781,2.6146422187121496,sim_multi
782,6.620997103726928,sim_multi
783,5.678136736949324,sim_multi
784,6.347535464367946,sim_multi
785,6.7741587058259904,sim_multi
786,5.127111240658735,sim_multi
787,4.137774439593297,sim_multi
788,4.483294515908143,sim_multi
789,8.611322397713172,sim_multi
790,3.074740985012002,sim_multi
791,5.84391415407708,sim_multi
792,6.403732211331211,sim_multi
793,3.3208043873991264,sim_multi
794,10.645171902213916,sim_multi
795,3.909130391829749,sim_multi
796,4.862022252396579,sim_multi
797,3.6861531852071496,sim_multi
798,6.0526990953442725,sim_multi
799,4.073464503324663,sim_multi
800,7.800683315518152,sim_multi
801,7.796022169723263,sim_multi
802,8.00826913919457,sim_multi
803,9.696097668724674,sim_multi
804,3.3874616165602784,sim_multi
805,5.419996200491165,sim_multi
806,6.0115352104583,sim_multi
807,2.9077424489245316,sim_multi
808,9.223699956293233,sim_multi
809,3.4497166173678706,sim_multi
810,6.0115352104583,sim_multi
811,4.881308510825475,sim_multi
812,3.5180116372707415,sim_multi
813,8.010380253259136,sim_multi
814,3.078039315865783,sim_multi
815,7.416342960012699,sim_multi
816,6.560578491460183,sim_multi
817,6.601246660112607,sim_multi
818,4.3130082800876846,sim_multi
819,11.571440064403637,sim_multi
820,3.33170637307789,sim_multi
821,5.833211293838045,sim_multi
822,4.034864727378357,sim_multi
823,7.882180753515975,sim_multi
824,9.46383838875113,sim_multi
825,2.86463726532062,sim_multi
826,7.455557512057931,sim_multi
827,5.048762700578052,sim_multi
828,2.313998065332955,sim_multi
829,1.2394413398309698,sim_multi
830,7.780450362858115,sim_multi
831,3.340209387552721,sim_multi
832,7.741912004922968,sim_multi
833,3.8403356266124464,sim_multi
834,10.572859177585386,sim_multi
835,6.241263363290331,sim_multi
836,4.7066909481121115,sim_multi
837,9.054964914982586,sim_multi
838,6.258888987160492,sim_multi
839,8.40215288020442,sim_multi
840,11.586532969406923,sim_multi
841,8.029369578424216,sim_multi
842,7.04119714133731,sim_multi
843,7.3874682221712575,sim_multi
844,6.872148368880313,sim_multi
845,10.1575531965197,sim_multi
846,4.675494849709328,sim_multi
847,2.464188937271101,sim_multi
848,5.614111302478937,sim_multi
849,2.9167845101369747,sim_multi
850,7.174746201451985,sim_multi
851,2.66352538509357,sim_multi
852,2.6756836116133638,sim_multi
853,7.3874682221712575,sim_multi
854,1.9235225425052196,sim_multi
855,4.676072322478751,sim_multi
856,5.065668396013222,sim_multi
857,8.786289307620072,sim_multi
858,2.657230341902061,sim_multi
859,6.602905914358911,sim_multi
860,3.675699637253056,sim_multi
861,4.438236232729687,sim_multi
862,3.6089965573993976,sim_multi
863,5.9849065646153905,sim_multi
864,6.6082568334799,sim_multi
865,6.1350268651162185,sim_multi
866,9.988261795100145,sim_multi
867,3.7361070072192524,sim_multi
868,9.944457038628258,sim_multi
869,3.8742071540064353,sim_multi
870,6.0553621157323505,sim_multi
871,4.194008673169752,sim_multi
872,1.698883171643669,sim_multi
873,8.238014384962256,sim_multi
874,3.1906030829392984,sim_multi
875,2.2614104829104327,sim_multi
876,1.4038320547305339,sim_multi
877,6.053317751739946,sim_multi
878,4.3130082800876846,sim_multi
879,3.8502916804493146,sim_multi
880,4.427747955612358,sim_multi
881,7.792215433669655,sim_multi
882,1.669193511393256,sim_multi
883,2.049212607622656,sim_multi
884,5.491871373090893,sim_multi
885,9.985458119061164,sim_multi
886,3.078039315865783,sim_multi
887,1.4620560036313692,sim_multi
888,8.371204233011317,sim_multi
889,8.006781878359092,sim_multi
890,2.890500375482967,sim_multi
891,5.85014705753504,sim_multi
892,6.073281037787266,sim_multi
893,4.415115663226927,sim_multi
894,8.496085089654153,sim_multi
895,1.8728636049323542,sim_multi
896,1.4616578898092702,sim_multi
897,7.2021921430677756,sim_multi
898,4.434202541840408,sim_multi
899,3.003631346949129,sim_multi
900,8.574050762079176,sim_multi
901,1.4704815482862033,sim_multi
902,10.1575531965197,sim_multi
