,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,False,True,False,0.0,3.000000000000007,True,0.24500000000000455,4.640000000000001,file_value_range,1
0,False,True,False,0.0,3.000000000000007,True,0.41499999999998494,4.619999999999997,file_value_range,2
0,False,True,False,0.0002,2.1300000000000026,True,0.18500000000000227,4.3999999999999915,file_value_range,3
0,False,True,False,0.0,3.000000000000007,True,0.23999999999999488,4.640000000000001,file_value_range,4
0,False,True,False,0.0,3.000000000000007,True,0.23999999999999488,4.640000000000001,file_value_range,5
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.614999999999995,file_value_range,6
0,False,True,False,0.0,3.3299999999999983,True,0.37000000000000455,4.710000000000001,file_value_range,7
0,True,False,False,0.0008,2.269999999999996,True,-0.1699999999999946,4.710000000000001,file_value_range,8
0,False,True,False,0.0,3.000000000000007,True,0.23999999999999488,4.640000000000001,file_value_range,9
0,False,True,False,0.0,3.0300000000000082,True,0.28999999999999915,4.689999999999998,file_value_range,10
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.605000000000004,file_value_range,11
0,False,True,False,0.0,2.940000000000005,True,0.2050000000000054,4.619999999999997,file_value_range,12
0,False,True,False,0.0,3.0300000000000082,True,0.2650000000000077,4.634999999999998,file_value_range,13
0,False,True,False,0.0002,1.8799999999999955,True,0.09500000000000597,4.3999999999999915,file_value_range,14
0,True,False,False,0.0008,2.2299999999999898,True,-0.18999999999998352,4.640000000000001,file_value_range,15
0,True,False,False,0.0002,1.8799999999999955,True,-0.12999999999998835,4.63000000000001,file_value_range,16
0,False,True,False,0.0,3.000000000000007,True,0.2050000000000054,4.634999999999998,file_value_range,17
0,False,True,False,0.0,3.3299999999999983,True,0.3199999999999932,4.500000000000007,file_value_range,18
0,True,False,False,0.0002,1.8799999999999955,True,-0.2050000000000054,4.6299999999999955,file_value_range,19
0,False,True,False,0.0,2.980000000000004,True,0.1600000000000108,4.579999999999998,file_value_range,20
0,False,True,False,0.0,3.000000000000007,True,0.1600000000000108,4.634999999999998,file_value_range,21
0,False,True,False,0.0,2.5400000000000134,True,0.2850000000000108,4.499999999999993,file_value_range,22
0,False,True,False,0.0,2.960000000000001,True,0.2050000000000054,4.634999999999998,file_value_range,23
0,False,True,False,0.0,3.3700000000000045,True,0.4099999999999966,4.739999999999995,file_value_range,24
0,False,True,False,0.0,3.0300000000000082,True,0.25,4.689999999999998,file_value_range,25
0,False,True,False,0.0,3.0200000000000102,True,0.23999999999999488,4.6299999999999955,file_value_range,26
0,False,True,False,0.0,3.3299999999999983,True,0.2850000000000108,4.729999999999997,file_value_range,27
0,False,True,False,0.0,2.980000000000004,True,0.11999999999999034,4.579999999999998,file_value_range,28
0,False,True,False,0.0,3.3700000000000045,True,0.2850000000000108,4.579999999999998,file_value_range,29
0,False,True,False,0.0,3.000000000000007,True,0.23999999999999488,4.640000000000001,file_value_range,30
0,False,True,False,0.0,3.3700000000000045,True,0.4099999999999966,4.739999999999995,file_value_range,31
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.604999999999997,file_value_range,32
0,False,True,False,0.0,2.940000000000005,True,0.15500000000000114,4.63000000000001,file_value_range,33
0,True,False,False,0.0,3.3700000000000045,True,-0.02999999999999403,4.729999999999997,file_value_range,34
0,False,True,False,0.0,3.3299999999999983,True,0.2850000000000108,4.559999999999995,file_value_range,35
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.614999999999995,file_value_range,36
0,False,True,False,0.0,3.0300000000000082,True,0.25,4.659999999999997,file_value_range,37
0,False,True,False,0.0002,2.200000000000003,True,0.23999999999999488,4.409999999999997,file_value_range,38
0,False,True,False,0.0,3.000000000000007,True,0.18999999999999773,4.63000000000001,file_value_range,39
0,False,True,False,0.0,3.000000000000007,True,0.23999999999999488,4.640000000000001,file_value_range,40
0,False,True,False,0.0,3.3299999999999983,True,0.25,4.739999999999995,file_value_range,41
0,True,False,False,0.0,3.000000000000007,True,-0.30999999999998806,4.569999999999993,file_value_range,42
0,False,True,False,0.0,3.0200000000000102,True,0.23999999999999488,4.6299999999999955,file_value_range,43
0,False,True,False,0.0,3.000000000000007,True,0.25,4.640000000000001,file_value_range,44
0,False,True,False,0.0,3.3700000000000045,True,0.08500000000000085,4.739999999999995,file_value_range,45
0,False,True,False,0.0,3.3299999999999983,True,0.39000000000000057,4.710000000000001,file_value_range,46
0,False,True,False,0.0,3.039999999999999,True,0.2850000000000108,4.469999999999999,file_value_range,47
0,False,True,False,0.0,2.980000000000004,True,0.1600000000000108,4.6299999999999955,file_value_range,48
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.619999999999997,file_value_range,49
0,False,True,False,0.0,3.000000000000007,True,0.4100000000000108,4.619999999999997,file_value_range,50
0,False,True,False,0.0,3.0200000000000102,True,0.1600000000000108,4.6299999999999955,file_value_range,51
0,False,True,False,0.0,2.980000000000004,True,0.1600000000000108,4.6299999999999955,file_value_range,52
0,False,True,False,0.0,3.0200000000000102,True,0.23999999999999488,4.6299999999999955,file_value_range,53
0,False,True,False,0.0,3.0200000000000102,True,0.23999999999999488,4.6299999999999955,file_value_range,54
0,False,True,False,0.0,2.940000000000005,True,0.1600000000000108,4.614999999999995,file_value_range,55
0,False,True,False,0.0,2.6850000000000094,True,0.2850000000000108,4.469999999999999,file_value_range,56
0,True,False,False,0.0002,1.8799999999999955,True,-0.17999999999999972,4.63000000000001,file_value_range,57
