,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,False,False,True,0.0662,-4.150390625,False,-6.8359375,-1.708984375,random_value,79
0,True,False,False,0.4632,1.220703125,False,-3.662109375,5.859375,random_value,80
0,True,False,False,0.3952,0.48828125,False,-1.953125,4.39453125,random_value,81
0,True,False,False,0.6656,-0.732421875,False,-5.37109375,1.953125,random_value,82
0,True,False,False,0.1338,3.173828125,False,0.0,5.615234375,random_value,83
0,True,False,False,0.4692,-2.685546875,False,-6.8359375,0.9765625,random_value,84
0,True,False,False,0.2722,-4.150390625,False,-5.859375,0.0,random_value,85
0,True,False,False,0.3384,-4.150390625,False,-8.30078125,7.8125,random_value,86
0,True,False,False,0.6038,-0.244140625,False,-7.8125,1.46484375,random_value,87
0,True,False,False,0.536,-2.197265625,False,-6.8359375,2.685546875,random_value,88
0,True,False,False,0.2588,-4.150390625,False,-7.568359375,3.41796875,random_value,89
0,True,False,False,0.7914,0.0,False,-6.34765625,5.859375,random_value,90
0,True,False,False,0.2606,2.9296875,False,-2.197265625,5.37109375,random_value,91
0,True,False,False,0.3928,-2.44140625,False,-6.34765625,3.90625,random_value,92
0,False,False,True,0.504,-4.8828125,False,-4.8828125,-4.8828125,random_value,93
0,True,False,False,0.6114,0.0,False,-8.30078125,6.34765625,random_value,94
0,True,False,False,0.6636,-1.220703125,False,-6.103515625,1.708984375,random_value,95
0,True,False,False,0.132,4.39453125,False,-0.9765625,8.30078125,random_value,96
0,True,False,False,0.5266,1.953125,False,-2.9296875,5.37109375,random_value,97
0,True,False,False,0.3312,2.44140625,False,-4.39453125,4.39453125,random_value,98
0,False,False,True,0.39,-1.46484375,False,-1.46484375,-1.46484375,random_value,99
0,True,False,False,0.4632,2.9296875,False,-2.9296875,8.056640625,random_value,100
0,True,False,False,0.6,-1.953125,False,-6.103515625,1.708984375,random_value,101
0,True,False,False,0.0644,3.662109375,False,-0.732421875,8.056640625,random_value,102
0,False,True,False,0.07,4.150390625,False,0.244140625,7.32421875,random_value,103
0,True,False,False,0.6662,1.46484375,False,-7.32421875,7.568359375,random_value,104
0,True,False,False,0.2006,-4.8828125,False,-9.27734375,0.48828125,random_value,105
0,True,False,False,0.389,2.685546875,False,-3.41796875,4.39453125,random_value,106
0,True,False,False,0.5918,0.0,False,-9.27734375,4.8828125,random_value,107
0,True,False,False,0.472,-2.44140625,False,-7.32421875,5.859375,random_value,108
0,False,False,True,0.2776,-3.662109375,False,-5.37109375,-0.244140625,random_value,109
0,True,False,False,0.5236,-1.708984375,False,-5.859375,3.90625,random_value,110
0,True,False,False,0.6058,-1.220703125,False,-7.32421875,6.8359375,random_value,111
0,True,False,False,0.658,1.220703125,False,-4.8828125,6.591796875,random_value,112
0,True,False,False,0.4072,0.9765625,False,-1.708984375,2.44140625,random_value,113
0,True,False,False,0.5282,1.953125,False,-3.41796875,5.37109375,random_value,114
0,True,False,False,0.1318,-2.197265625,False,-4.39453125,0.244140625,random_value,115
0,True,False,False,0.7964,0.0,False,-5.859375,4.8828125,random_value,116
0,True,False,False,0.7292,0.244140625,False,-9.27734375,2.9296875,random_value,117
0,False,False,True,0.2746,-2.9296875,False,-6.34765625,-0.48828125,random_value,118
0,True,False,False,0.5976,0.0,False,-8.30078125,3.90625,random_value,119
0,True,False,False,0.4758,-1.46484375,False,-4.39453125,0.9765625,random_value,120
0,True,False,False,0.401,3.90625,False,-5.37109375,6.8359375,random_value,121
0,True,False,False,0.463,-1.46484375,False,-5.615234375,1.953125,random_value,122
0,True,False,False,0.7288,0.732421875,False,-5.859375,3.41796875,random_value,123
0,True,False,False,0.6054,-0.48828125,False,-3.41796875,2.9296875,random_value,124
0,True,False,False,0.6598,0.9765625,False,-7.32421875,6.8359375,random_value,125
0,True,False,False,0.3984,3.41796875,False,-2.44140625,7.080078125,random_value,126
0,True,False,False,0.2252,-2.197265625,False,-8.30078125,2.9296875,random_value,127
0,True,False,False,0.7288,-2.197265625,False,-8.7890625,7.8125,random_value,128
0,True,False,False,0.5382,0.48828125,False,-4.8828125,2.9296875,random_value,129
0,True,False,False,0.4622,0.9765625,False,-5.126953125,6.34765625,random_value,130
0,True,False,False,0.4038,2.44140625,False,-3.662109375,4.8828125,random_value,131
0,True,False,False,0.662,0.9765625,False,-8.7890625,3.173828125,random_value,132
0,False,False,True,0.6702,-2.44140625,False,-2.44140625,-2.44140625,random_value,133
0,True,False,False,0.528,-1.46484375,False,-5.859375,3.173828125,random_value,134
0,True,False,False,0.4712,1.953125,False,-5.37109375,7.32421875,random_value,135
0,True,False,False,0.3958,0.9765625,False,-2.44140625,6.8359375,random_value,136
0,True,False,False,0.0,-4.8828125,True,-9.765625,0.0,random_value,137
0,True,False,False,0.596,-2.685546875,False,-6.8359375,2.9296875,random_value,138
0,True,False,False,0.5886,2.44140625,False,-9.765625,8.7890625,random_value,139
0,True,False,False,0.7246,-1.220703125,False,-9.27734375,4.638671875,random_value,140
0,True,False,False,0.2578,3.662109375,False,-4.8828125,7.32421875,random_value,141
0,True,False,False,0.6,-1.220703125,False,-5.37109375,2.9296875,random_value,142
0,False,False,True,0.0,-5.859375,True,-8.30078125,-5.37109375,random_value,143
0,True,False,False,0.0868,-2.9296875,False,-5.859375,4.39453125,random_value,144
0,True,False,False,0.4056,3.41796875,False,-4.39453125,8.30078125,random_value,145
0,True,False,False,0.5924,1.220703125,False,-5.126953125,6.103515625,random_value,146
0,True,False,False,0.3828,1.953125,False,-2.44140625,5.37109375,random_value,147
0,True,False,False,0.5308,-2.9296875,False,-8.7890625,2.44140625,random_value,148
0,True,False,False,0.66,1.220703125,False,-6.34765625,7.568359375,random_value,149
0,True,False,False,0.5376,-1.220703125,False,-6.591796875,1.708984375,random_value,150
0,True,False,False,0.5886,0.48828125,False,-6.34765625,6.34765625,random_value,151
0,False,False,True,0.0,-4.8828125,True,-6.34765625,-0.9765625,random_value,152
0,True,False,False,0.3934,1.46484375,False,-4.8828125,5.859375,random_value,153
0,False,True,False,0.0,5.37109375,True,0.48828125,8.30078125,random_value,154
0,False,False,True,0.0,-6.8359375,True,-10.25390625,-4.39453125,random_value,155
0,True,False,False,0.7318,0.732421875,False,-7.568359375,4.39453125,random_value,156
0,True,False,False,0.5886,-1.46484375,False,-7.32421875,1.46484375,random_value,157
0,True,False,False,0.1988,-5.859375,False,-10.25390625,2.9296875,random_value,158
0,True,False,False,0.4056,-2.44140625,False,-6.8359375,1.953125,random_value,159
0,True,False,False,0.2658,-2.197265625,False,-5.615234375,1.220703125,random_value,160
0,True,False,False,0.8014,-0.244140625,False,-3.41796875,2.685546875,random_value,161
0,True,False,False,0.598,-1.46484375,False,-6.591796875,2.9296875,random_value,162
0,True,False,False,0.406,2.44140625,False,-4.39453125,6.8359375,random_value,163
0,True,False,False,0.2722,-3.41796875,False,-8.30078125,0.9765625,random_value,164
0,True,False,False,0.5886,0.0,False,-5.37109375,3.90625,random_value,165
0,True,False,False,0.4076,-1.220703125,False,-4.150390625,0.9765625,random_value,166
0,True,False,False,0.5976,0.0,False,-9.765625,3.41796875,random_value,167
0,True,False,False,0.658,0.9765625,False,-9.27734375,6.103515625,random_value,168
0,False,False,True,0.137,-1.953125,False,-4.39453125,-0.48828125,random_value,169
0,True,False,False,0.2588,-4.638671875,False,-7.32421875,1.953125,random_value,170
0,False,False,True,0.2104,-4.39453125,False,-8.544921875,-0.48828125,random_value,171
0,True,False,False,0.5944,1.708984375,False,-7.8125,5.859375,random_value,172
0,True,False,False,0.7308,-2.197265625,False,-8.056640625,3.41796875,random_value,173
0,True,False,False,0.8616,0.0,False,-4.638671875,3.41796875,random_value,174
0,True,False,False,0.8008,-1.953125,False,-7.568359375,2.197265625,random_value,175
0,False,False,True,0.0,-8.056640625,True,-10.25390625,-4.39453125,random_value,176
0,True,False,False,0.7232,1.46484375,False,-3.90625,5.615234375,random_value,177
0,False,False,True,0.4796,-0.9765625,False,-9.27734375,-0.48828125,random_value,178
0,True,False,False,0.387,-2.685546875,False,-7.32421875,1.46484375,random_value,179
0,True,False,False,0.4112,1.953125,False,-3.41796875,5.859375,random_value,180
0,True,False,False,0.5976,-0.48828125,False,-6.8359375,3.90625,random_value,181
0,True,False,False,0.3384,-3.41796875,False,-8.30078125,5.37109375,random_value,182
0,False,True,False,0.3396,4.39453125,False,4.39453125,4.39453125,random_value,183
0,True,False,False,0.1956,3.90625,False,-3.90625,5.859375,random_value,184
0,True,False,False,0.6114,-1.46484375,False,-5.37109375,4.39453125,random_value,185
0,False,False,True,0.0,-6.103515625,True,-9.27734375,-4.8828125,random_value,186
0,False,False,True,0.0708,-3.41796875,False,-8.7890625,-1.46484375,random_value,187
0,True,False,False,0.2006,-3.90625,False,-6.34765625,0.9765625,random_value,188
0,True,False,False,0.5954,-0.9765625,False,-6.34765625,2.44140625,random_value,189
