,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.8762,0.1435103143609382,False,-1.9537442957627462,3.6635473730436345,random_value,1
0,True,False,False,0.7068,0.4150140740463115,False,-1.7047608721644139,2.7235771358180756,random_value,2
0,True,False,False,0.6918,-0.43793842808951666,False,-2.080525948408159,1.0226219274749155,random_value,3
0,False,False,True,0.129,-1.7135361583088056,False,-2.922278803459804,-0.40675122720667645,random_value,4
0,True,False,False,0.8278,-0.3780777483392299,False,-2.405920328928744,2.7910399845056872,random_value,5
0,True,False,False,0.1434,1.6857850156991887,False,-0.032284609818503895,4.95893359493008,random_value,6
0,True,False,False,0.5504,-0.6008063469199101,False,-2.764394674470651,1.6935737417270076,random_value,7
0,True,False,False,0.4326,1.0479083410953614,False,-2.616412018605878,5.316841085927379,random_value,8
0,True,False,False,0.7482,0.44523297661293526,False,-2.4414526047589646,2.334405520881269,random_value,9
0,True,False,False,0.6434,0.590411785997027,False,-1.6159784950385543,3.7484451259067697,random_value,10
0,True,False,False,0.085,-1.757664180216807,False,-3.3997937894758365,0.5602654326127023,random_value,11
0,True,False,False,0.9632,-0.09644137600059821,False,-2.243238141805719,3.1099309990388306,random_value,12
0,True,False,False,0.4102,1.229524342122481,False,-1.158427358859626,5.946838079124113,random_value,13
0,True,False,False,0.7324,-0.5352321705593823,False,-2.6673414386937253,2.6466842594192492,random_value,14
0,True,False,False,0.7686,-0.39968614407799663,False,-2.5460273449101365,1.4505172029170694,random_value,15
0,True,False,False,0.5846,-0.6351073793216742,False,-3.4120249311777755,1.155133577310579,random_value,16
0,True,False,False,0.307,1.4994639936989387,False,-1.4433574712818924,4.5299611943299425,random_value,17
0,True,False,False,0.3898,-1.0192857975639171,False,-3.267794748224688,2.2078184356827144,random_value,18
0,True,False,False,0.3832,1.4388604227225734,False,-1.966594580802493,5.00890916589227,random_value,19
0,False,False,True,0.099,-2.1948038397457594,False,-3.882759642542844,-0.2724332238569076,random_value,20
0,True,False,False,0.7254,0.3596023744035932,False,-1.936602245445357,4.268899217882286,random_value,21
0,True,False,False,0.1884,1.349794079446795,False,-0.43478455231890223,2.784758741926133,random_value,22
0,False,False,True,0.048,-2.6201972370258275,True,-4.14620074003879,-0.06471522552883613,random_value,23
0,True,False,False,0.1278,-2.3119243668223604,False,-4.32104554761375,0.43628131608428333,random_value,24
0,True,False,False,0.7132,0.49300220618508206,False,-1.7600490797224708,5.297439489910165,random_value,25
0,True,False,False,0.8822,0.2565573091145268,False,-2.8856038269930195,2.294681585426268,random_value,26
0,True,False,False,0.2832,1.0817183293160468,False,-0.8391778553372262,3.6398707015405556,random_value,27
0,True,False,False,0.3474,1.2352851773994615,False,-2.2792325216261418,5.260891596404456,random_value,28
0,True,False,False,0.3644,-0.8985768650113357,False,-2.997682128635226,1.635733988669763,random_value,29
0,True,False,False,0.9278,-0.28653604702170554,False,-3.1250573419444407,1.9236461942829663,random_value,30
0,False,False,True,0.1088,-2.011006502886975,False,-4.316720576423442,-0.4042636594045703,random_value,31
0,True,False,False,0.4316,0.9252794456644082,False,-0.6426731883145536,2.7136159112303275,random_value,32
0,True,False,False,0.966,-0.06747081183525694,False,-2.9084487818065696,2.699715906341517,random_value,33
0,False,False,True,0.1716,-1.4870193833556584,False,-3.3267389649796115,-0.3345443777183874,random_value,34
0,True,False,False,0.7346,-0.4176116648386099,False,-2.5170185029412906,2.728218350028378,random_value,35
0,True,False,False,0.8618,0.1697234736004205,False,-1.6143354518936945,1.7880371246440205,random_value,36
0,True,False,False,0.2842,1.4506404987162789,False,-2.551283213949212,3.7242668896955706,random_value,37
0,True,False,False,0.4022,-1.2414045709104542,False,-3.034705322771707,2.153050319904814,random_value,38
0,True,False,False,0.9,-0.18858090524130944,False,-2.4312784378266485,2.0906580008999427,random_value,39
0,True,False,False,0.207,1.8545203672736221,False,-0.4645444016055471,5.220374194084648,random_value,40
0,True,False,False,0.79,-0.2809941161172418,False,-2.588508527125356,1.3007227310829954,random_value,41
0,True,False,False,0.4208,1.4058127456720584,False,-1.0565750705830723,3.4419694909211387,random_value,42
0,True,False,False,0.6268,-0.6656725446791043,False,-2.909077682892047,2.222612048548207,random_value,43
0,True,False,False,0.5438,0.9759252909689877,False,-2.2076975601139495,3.438283629042239,random_value,44
0,True,False,False,0.904,0.1596294531597806,False,-3.136278135762005,3.4926133372767367,random_value,45
0,True,False,False,0.7146,0.45775439037007715,False,-1.9782131951263722,3.283952829461942,random_value,46
0,True,False,False,0.6636,-0.486277499542652,False,-2.4049508386623017,2.7416597788584696,random_value,47
0,True,False,False,0.465,-0.9858413248024434,False,-2.867671419130545,3.5207233411136727,random_value,48
0,True,False,False,0.9532,0.06036629679597638,False,-1.9467913299020054,1.8068064145701932,random_value,49
0,True,False,False,0.3692,1.2696705303684084,False,-0.925369432122416,2.657089106270984,random_value,50
0,True,False,False,0.953,-0.07378801002795399,False,-2.283346276656964,2.2660086274442186,random_value,51
0,True,False,False,0.948,0.055561334251564176,False,-3.173355803436845,2.117027191447068,random_value,52
0,True,False,False,0.6384,0.7066697580278429,False,-1.9111977054804612,4.668390287174329,random_value,53
0,True,False,False,0.1382,1.676711111354578,False,-0.6517135336448519,3.419247682884965,random_value,54
0,True,False,False,0.7052,-0.5269752622801249,False,-2.224118066765044,0.994718506951159,random_value,55
0,True,False,False,0.1674,1.7179056192907645,False,-1.2549198523078076,5.072353696537853,random_value,56
0,True,False,False,0.8246,-0.23579985196544584,False,-2.5766521322375056,1.610931213786511,random_value,57
0,True,False,False,0.1248,2.088088184545441,False,-0.03169875113303533,5.551543211807179,random_value,58
0,True,False,False,0.5252,0.6838663242308485,False,-1.061863580897139,4.085202881537718,random_value,59
0,True,False,False,0.491,-0.7029383949765133,False,-2.7292472215125514,1.8839327578986982,random_value,60
0,True,False,False,0.3132,1.0532709469952835,False,-0.6014210947460299,4.030640051140644,random_value,61
0,True,False,False,0.3372,1.0267378816388515,False,-0.2896141101306462,2.1402953731845322,random_value,62
0,True,False,False,0.8074,-0.3738797848278068,False,-2.39515822229367,1.6594572685356255,random_value,63
0,True,False,False,0.6398,-0.41074199197596073,False,-3.2056880958251526,1.4655855049020374,random_value,64
0,True,False,False,0.6156,0.7316417913565445,False,-1.3973347412326476,3.075145692081172,random_value,65
0,True,False,False,0.4166,0.8143479663519599,False,-1.374619870222972,3.9786579677666225,random_value,66
0,True,False,False,0.9764,-0.04087614899429326,False,-2.5773949896919746,3.8071384666314287,random_value,67
