,ci_has_zero,ci_above_zero,ci_below_zero,perm_pvalue,difference,perm_pvalue_signif,bca_low,bca_high,measurement,fold_number
0,True,False,False,0.2698,-2.8080000000000034,False,-7.863999999999997,2.128,cf_duration,1
0,True,False,False,0.1594,0.40000000000000013,False,-0.5279999999999998,1.184,tfm_duration,1
0,True,False,False,0.8186,-0.03600000000000003,False,-0.522,0.7880000000000003,ifm_duration,1
0,False,False,True,,-4.346673142856588,False,-7.5997958286620815,-1.6158062586210917,cf_peak_frequency,1
0,True,False,False,0.1472,-3.239779057690484,False,-6.788530412014325,1.8783244680851254,tfm_terminal_frequency,1
0,True,False,False,0.2098,2.4666841835772004,False,-3.5834589132169015,9.428014130804357,ifm_terminal_frequency,1
0,True,False,False,0.6656,0.9428708324888397,False,-9.450062533009739,6.6771753554693625,cf_dbrms,1
0,True,False,False,0.5136,-1.6425717489314309,False,-8.792542407763538,8.093711903356418,tfm_dbrms,1
0,True,False,False,0.3102,4.8241388907546,False,-10.336231760550945,14.04717402526951,ifm_dbrms,1
0,True,False,False,0.511,0.7851787466364426,False,-3.2375393477300456,4.019030370301169,tfm-cf_dbratio,1
0,True,False,False,0.3828,1.3903830196563502,False,-1.4815482690846151,5.180952036557255,ifm-cf_dbratio,1
0,True,False,False,0.0478,3.9945079788330347,True,-1.5362807190826135,6.8730270464227665,tfm_bw,1
0,True,False,False,0.388,-2.3159649950361487,False,-6.416873031294294,4.372717797594131,ifm_bw,1
0,True,False,False,0.1814,-3.1980000000000004,False,-8.56,1.2120000000000015,cf_duration,2
0,True,False,False,0.1954,0.3859999999999997,False,-0.33599999999999985,1.088,tfm_duration,2
0,True,False,False,0.6272,0.07799999999999985,False,-0.37,0.7320000000000002,ifm_duration,2
0,False,False,True,,-3.8792621823165234,False,-7.478416427162003,-1.2557831353654194,cf_peak_frequency,2
0,True,False,False,0.4496,-1.9003245908412936,False,-5.256511942576964,3.5412359100913875,tfm_terminal_frequency,2
0,True,False,False,0.2494,2.6233004213474516,False,-2.1518086669115064,8.183545397213024,ifm_terminal_frequency,2
0,True,False,False,0.4844,1.307477681206521,False,-8.895625281597237,6.307768142676036,cf_dbrms,2
0,True,False,False,0.178,-3.787208929762805,False,-8.792542407763538,6.199784090937971,tfm_dbrms,2
0,True,False,False,0.3452,3.4859094765335854,False,-9.440132715494904,10.858282596246902,ifm_dbrms,2
0,True,False,False,0.8804,-0.17520207661687692,False,-4.905129422444601,3.4730430226189,tfm-cf_dbratio,2
0,True,False,False,0.427,1.2346133143614821,False,-0.8883271791953176,4.41791217362125,ifm-cf_dbratio,2
0,True,False,False,0.2168,2.585896163431457,False,-3.75455092379298,5.900484605286255,tfm_bw,2
0,True,False,False,0.3884,-2.2175584872245153,False,-6.139533224806582,3.6614971939306216,ifm_bw,2
0,True,False,False,0.1736,-4.2520000000000024,False,-9.87,0.6659999999999968,cf_duration,3
0,True,False,False,0.166,0.3859999999999997,False,-0.3699999999999999,1.0799999999999998,tfm_duration,3
0,True,False,False,0.5124,0.1180000000000001,False,-0.37,0.7340000000000002,ifm_duration,3
0,False,False,True,,-3.8792621823165234,False,-7.036464151020439,-0.5691762478911357,cf_peak_frequency,3
0,True,False,False,0.4348,-1.9003245908412936,False,-5.272210819645537,3.6228216024621247,tfm_terminal_frequency,3
0,True,False,False,0.2778,2.0145341875812335,False,-3.348349195348547,6.821595460614162,ifm_terminal_frequency,3
0,True,False,False,0.4514,1.307477681206521,False,-9.043317124065378,6.175612426869211,cf_dbrms,3
0,True,False,False,0.1444,-3.787208929762805,False,-8.774722135778,6.2869263793668075,tfm_dbrms,3
0,True,False,False,0.3388,2.996573348630598,False,-9.557823931879007,10.633172028185356,ifm_dbrms,3
0,True,False,False,0.9968,-0.0027039942487725455,False,-4.482724431293256,3.7460366964600347,tfm-cf_dbratio,3
0,True,False,False,0.423,1.1100275173064507,False,-0.973651557270478,4.257818153698537,ifm-cf_dbratio,3
0,True,False,False,0.135,2.8140425262825737,False,-3.590297974344036,5.9039768114886115,tfm_bw,3
0,True,False,False,0.6002,-1.0121147479351853,False,-4.773056810426503,5.441119193515982,ifm_bw,3
0,False,False,True,0.0748,-4.910000000000002,False,-11.373999999999999,-0.7359999999999971,cf_duration,4
0,True,False,False,0.1048,0.39600000000000013,False,-0.42599999999999993,1.1879999999999997,tfm_duration,4
0,True,False,False,0.6752,0.07799999999999985,False,-0.41999999999999993,0.748,ifm_duration,4
0,False,False,True,,-3.8792621823165234,False,-7.036464151020439,-0.636995963660695,cf_peak_frequency,4
0,True,False,False,0.2092,-2.7529622798579965,False,-5.941202198587845,2.7952676504119864,tfm_terminal_frequency,4
0,True,False,False,0.1834,2.6233004213474516,False,-2.1518086669115064,8.117089816394625,ifm_terminal_frequency,4
0,True,False,False,0.6054,0.8286677513626586,False,-8.726588660374098,5.237531269697467,cf_dbrms,4
0,True,False,False,0.6058,-1.2791390782156142,False,-6.286286214212382,8.440491244715513,tfm_dbrms,4
0,True,False,False,0.5104,2.3242168868887276,False,-10.094546033544226,9.981583097452067,ifm_dbrms,4
0,True,False,False,0.72,-0.4351774388384113,False,-3.570480976117577,3.3819101760687746,tfm-cf_dbratio,4
0,True,False,False,0.4494,1.207968100780195,False,-1.0598645354695595,4.281210184214313,ifm-cf_dbratio,4
0,True,False,False,0.0378,3.962676265861507,True,-1.928910018841794,6.705448822491629,tfm_bw,4
0,True,False,False,0.384,-2.2175584872245153,False,-5.827946765201487,3.6614971939306216,ifm_bw,4
0,True,False,False,0.152,-4.2520000000000024,False,-9.844,0.22199999999999775,cf_duration,5
0,True,False,False,0.1596,0.32199999999999984,False,-0.33399999999999985,1.0919999999999999,tfm_duration,5
